,node,z,head,psi,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
25950,16,-15,-96.953,4.574226325,0.1235,0.005316,0.0005274,0.00774,0,-1,7.30E-05,20,24.7
26055,16,-15,-97.068,4.575411764,0.1235,0.0053,0.0005266,0.007719,0,-1,7.28E-05,20,24.8
26160,16,-15,-97.182,4.576585509,0.1234,0.005285,0.0005257,0.007697,0,-1,7.25E-05,20,24.9
26265,16,-15,-97.296,4.577757878,0.1234,0.005269,0.0005248,0.007676,0,-1,7.23E-05,20,25
35,36,-35,-34.57,3.542986254,0.2035,0.3614,0.003098,-0.1829,0,-1,-0.00172,20,0
140,36,-35,-35.006,3.555519475,0.2021,0.3433,0.003037,-0.1759,0,-1,-0.00166,20,0.1
245,36,-35,-35.422,3.567333096,0.2008,0.3261,0.002979,-0.1704,0,-1,-0.00161,20,0.2
350,36,-35,-35.821,3.578534314,0.1995,0.3095,0.002923,-0.1654,0,-1,-0.00156,20,0.3
455,36,-35,-36.206,3.589224851,0.1983,0.2936,0.002869,-0.1603,0,-1,-0.00151,20,0.4
560,36,-35,-36.571,3.599255577,0.1971,0.2785,0.002818,-0.1553,0,-1,-0.00146,20,0.5
665,36,-35,-36.921,3.608780495,0.196,0.2639,0.002769,-0.1504,0,-1,-0.00142,20,0.6
770,36,-35,-37.256,3.617813006,0.195,0.2501,0.002723,-0.1457,0,-1,-0.00137,20,0.7
875,36,-35,-37.577,3.626392161,0.194,0.2368,0.002678,-0.141,0,-1,-0.00133,20,0.8
980,36,-35,-37.89,3.634687225,0.1932,0.2304,0.002648,-0.1375,0,-1,-0.0013,20,0.9
1085,36,-35,-38.193,3.642652253,0.1925,0.2261,0.002622,-0.1348,0,-1,-0.00127,20,1
1190,36,-35,-38.491,3.650424448,0.1919,0.2219,0.002597,-0.1325,0,-1,-0.00125,20,1.1
1295,36,-35,-38.783,3.657982006,0.1912,0.2178,0.002572,-0.1303,0,-1,-0.00123,20,1.2
1400,36,-35,-39.072,3.665406098,0.1906,0.2137,0.002548,-0.128,0,-1,-0.00121,20,1.3
1505,36,-35,-39.356,3.672648441,0.19,0.2097,0.002524,-0.1257,0,-1,-0.00118,20,1.4
1610,36,-35,-39.635,3.679712566,0.1893,0.2058,0.002501,-0.1234,0,-1,-0.00116,20,1.5
1715,36,-35,-39.91,3.686626919,0.1887,0.2019,0.002477,-0.121,0,-1,-0.00114,20,1.6
1820,36,-35,-40.183,3.693444021,0.1881,0.198,0.002454,-0.1187,0,-1,-0.00112,20,1.7
1925,36,-35,-40.454,3.700165526,0.1875,0.1942,0.002431,-0.1164,0,-1,-0.0011,20,1.8
2030,36,-35,-40.722,3.706768487,0.1869,0.1904,0.002409,-0.114,0,-1,-0.00107,20,1.9
2135,36,-35,-40.987,3.713254943,0.1863,0.1867,0.002386,-0.1116,0,-1,-0.00105,20,2
2240,36,-35,-41.249,3.71962687,0.1858,0.183,0.002364,-0.1093,0,-1,-0.00103,20,2.1
2345,36,-35,-41.509,3.725910271,0.1852,0.1793,0.002342,-0.1069,0,-1,-0.00101,20,2.2
2450,36,-35,-41.766,3.732082611,0.1846,0.1757,0.002321,-0.1045,0,-1,-0.000985,20,2.3
2555,36,-35,-42.022,3.738193291,0.184,0.172,0.002299,-0.1021,0,-1,-0.000962,20,2.4
2660,36,-35,-42.275,3.744195895,0.1835,0.1685,0.002278,-0.09969,0,-1,-0.00094,20,2.5
2765,36,-35,-42.526,3.750115654,0.1829,0.1649,0.002257,-0.09732,0,-1,-0.000917,20,2.6
2870,36,-35,-42.776,3.755977198,0.1824,0.1614,0.002235,-0.09496,0,-1,-0.000895,20,2.7
2975,36,-35,-43.024,3.7617581,0.1818,0.1579,0.002215,-0.09262,0,-1,-0.000873,20,2.8
3080,36,-35,-43.27,3.767459554,0.1813,0.1544,0.002194,-0.09031,0,-1,-0.000851,20,2.9
3185,36,-35,-43.515,3.773105706,0.1807,0.151,0.002173,-0.08802,0,-1,-0.00083,20,3
3290,36,-35,-43.757,3.7786516,0.1802,0.1475,0.002153,-0.08576,0,-1,-0.000808,20,3.1
3395,36,-35,-43.999,3.784166906,0.1797,0.1441,0.002132,-0.08353,0,-1,-0.000787,20,3.2
3500,36,-35,-44.238,3.789584148,0.1791,0.1407,0.002112,-0.08134,0,-1,-0.000767,20,3.3
3605,36,-35,-44.477,3.794972202,0.1786,0.1374,0.002092,-0.07915,0,-1,-0.000746,20,3.4
3710,36,-35,-44.713,3.800264287,0.1781,0.134,0.002072,-0.07702,0,-1,-0.000726,20,3.5
3815,36,-35,-44.946,3.805461769,0.1776,0.1307,0.002052,-0.07492,0,-1,-0.000706,20,3.6
3920,36,-35,-45.18,3.810654511,0.1771,0.1275,0.002033,-0.07287,0,-1,-0.000687,20,3.7
4025,36,-35,-45.409,3.815710323,0.1765,0.1242,0.002013,-0.07083,0,-1,-0.000668,20,3.8
4130,36,-35,-45.635,3.820674966,0.176,0.121,0.001994,-0.06891,0,-1,-0.000649,20,3.9
4235,36,-35,-45.863,3.825658692,0.1755,0.1178,0.001975,-0.06693,0,-1,-0.000631,20,4
4340,36,-35,-46.085,3.830487517,0.175,0.1146,0.001956,-0.06507,0,-1,-0.000613,20,4.1
4445,36,-35,-46.305,3.835249947,0.1746,0.1115,0.001938,-0.06323,0,-1,-0.000596,20,4.2
4550,36,-35,-46.524,3.839968308,0.1741,0.1085,0.001919,-0.06147,0,-1,-0.000579,20,4.3
4655,36,-35,-46.739,3.844578934,0.1736,0.1054,0.001901,-0.05964,0,-1,-0.000562,20,4.4
4760,36,-35,-46.953,3.849147101,0.1731,0.1024,0.001883,-0.05802,0,-1,-0.000547,20,4.5
4865,36,-35,-47.162,3.853588484,0.1727,0.09944,0.001865,-0.05625,0,-1,-0.00053,20,4.6
4970,36,-35,-47.369,3.857968006,0.1722,0.09651,0.001848,-0.05479,0,-1,-0.000516,20,4.7
5075,36,-35,-47.574,3.862286394,0.1718,0.09425,0.001833,-0.05355,0,-1,-0.000505,20,4.8
5180,36,-35,-47.78,3.866607142,0.1715,0.09329,0.001823,-0.05244,0,-1,-0.000494,20,4.9
5285,36,-35,-47.977,3.870721729,0.1712,0.09239,0.001814,-0.05147,0,-1,-0.000485,20,5
5390,36,-35,-48.181,3.874964752,0.1709,0.09145,0.001804,-0.05083,0,-1,-0.000479,20,5.1
5495,36,-35,-48.376,3.879003823,0.1706,0.09055,0.001794,-0.04987,0,-1,-0.00047,20,5.2
5600,36,-35,-48.576,3.883129582,0.1703,0.08963,0.001785,-0.04925,0,-1,-0.000464,20,5.3
5705,36,-35,-48.77,3.88711537,0.17,0.08873,0.001775,-0.04839,0,-1,-0.000456,20,5.4
5810,36,-35,-48.966,3.89112618,0.1697,0.08784,0.001766,-0.04771,0,-1,-0.00045,20,5.5
5915,36,-35,-49.159,3.895059943,0.1694,0.08694,0.001757,-0.04694,0,-1,-0.000442,20,5.6
6020,36,-35,-49.351,3.898958029,0.1691,0.08606,0.001747,-0.04623,0,-1,-0.000436,20,5.7
6125,36,-35,-49.542,3.902820795,0.1688,0.08518,0.001738,-0.04552,0,-1,-0.000429,20,5.8
6230,36,-35,-49.731,3.906628481,0.1685,0.08431,0.001729,-0.04482,0,-1,-0.000422,20,5.9
6335,36,-35,-49.919,3.910401692,0.1683,0.08344,0.00172,-0.04415,0,-1,-0.000416,20,6
6440,36,-35,-50.106,3.914140761,0.168,0.08258,0.001711,-0.04347,0,-1,-0.00041,20,6.1
6545,36,-35,-50.292,3.917846019,0.1677,0.08173,0.001702,-0.04282,0,-1,-0.000404,20,6.2
6650,36,-35,-50.476,3.921497976,0.1674,0.08087,0.001693,-0.04217,0,-1,-0.000397,20,6.3
6755,36,-35,-50.659,3.925116905,0.1671,0.08003,0.001684,-0.04153,0,-1,-0.000391,20,6.4
6860,36,-35,-50.841,3.928703116,0.1669,0.07919,0.001676,-0.04091,0,-1,-0.000386,20,6.5
6965,36,-35,-51.022,3.932256912,0.1666,0.07836,0.001667,-0.0403,0,-1,-0.00038,20,6.6
7070,36,-35,-51.201,3.935759063,0.1663,0.07754,0.001658,-0.03969,0,-1,-0.000374,20,6.7
7175,36,-35,-51.379,3.939229529,0.1661,0.07672,0.00165,-0.0391,0,-1,-0.000369,20,6.8
7280,36,-35,-51.556,3.942668596,0.1658,0.0759,0.001641,-0.03852,0,-1,-0.000363,20,6.9
7385,36,-35,-51.732,3.946076546,0.1655,0.07509,0.001633,-0.03794,0,-1,-0.000358,20,7
7490,36,-35,-51.907,3.949453656,0.1653,0.07428,0.001624,-0.03738,0,-1,-0.000352,20,7.1
7595,36,-35,-52.081,3.952800199,0.165,0.07348,0.001616,-0.03683,0,-1,-0.000347,20,7.2
7700,36,-35,-52.254,3.956116443,0.1647,0.07269,0.001607,-0.03628,0,-1,-0.000342,20,7.3
7805,36,-35,-52.425,3.959383577,0.1645,0.0719,0.001599,-0.03575,0,-1,-0.000337,20,7.4
7910,36,-35,-52.596,3.962640071,0.1642,0.07111,0.001591,-0.03522,0,-1,-0.000332,20,7.5
8015,36,-35,-52.766,3.965867044,0.164,0.07033,0.001583,-0.0347,0,-1,-0.000327,20,7.6
8120,36,-35,-52.934,3.969045855,0.1637,0.06956,0.001575,-0.03418,0,-1,-0.000322,20,7.7
8225,36,-35,-53.102,3.972214592,0.1635,0.06878,0.001567,-0.03368,0,-1,-0.000317,20,7.8
8330,36,-35,-53.268,3.975335776,0.1632,0.06802,0.001558,-0.03318,0,-1,-0.000313,20,7.9
8435,36,-35,-53.434,3.978447247,0.163,0.06725,0.001551,-0.03269,0,-1,-0.000308,20,8
8540,36,-35,-53.598,3.981511754,0.1627,0.0665,0.001543,-0.03221,0,-1,-0.000304,20,8.1
8645,36,-35,-53.762,3.984566898,0.1625,0.06574,0.001535,-0.03173,0,-1,-0.000299,20,8.2
8750,36,-35,-53.924,3.987575648,0.1622,0.065,0.001527,-0.03126,0,-1,-0.000295,20,8.3
8855,36,-35,-54.086,3.990575372,0.162,0.06425,0.001519,-0.03079,0,-1,-0.00029,20,8.4
8960,36,-35,-54.247,3.993547691,0.1617,0.06351,0.001511,-0.03034,0,-1,-0.000286,20,8.5
9065,36,-35,-54.406,3.996474442,0.1615,0.06278,0.001504,-0.02988,0,-1,-0.000282,20,8.6
9170,36,-35,-54.565,3.999392652,0.1613,0.06205,0.001496,-0.02944,0,-1,-0.000277,20,8.7
9275,36,-35,-54.723,4.002284096,0.161,0.06132,0.001488,-0.029,0,-1,-0.000273,20,8.8
9380,36,-35,-54.88,4.005148983,0.1608,0.0606,0.001481,-0.02857,0,-1,-0.000269,20,8.9
9485,36,-35,-55.036,4.007987517,0.1605,0.05988,0.001473,-0.02814,0,-1,-0.000265,20,9
9590,36,-35,-55.191,4.010799897,0.1603,0.05916,0.001466,-0.02771,0,-1,-0.000261,20,9.1
9695,36,-35,-55.346,4.013604389,0.1601,0.05845,0.001458,-0.02729,0,-1,-0.000257,20,9.2
9800,36,-35,-55.499,4.016365003,0.1599,0.05774,0.001451,-0.02688,0,-1,-0.000253,20,9.3
9905,36,-35,-55.651,4.019100047,0.1596,0.05704,0.001444,-0.02648,0,-1,-0.00025,20,9.4
10010,36,-35,-55.803,4.021827631,0.1594,0.05634,0.001436,-0.02607,0,-1,-0.000246,20,9.5
10115,36,-35,-55.954,4.024529925,0.1592,0.05565,0.001429,-0.02567,0,-1,-0.000242,20,9.6
10220,36,-35,-56.104,4.027207111,0.1589,0.05496,0.001422,-0.02528,0,-1,-0.000238,20,9.7
10325,36,-35,-56.253,4.029859373,0.1587,0.05427,0.001415,-0.0249,0,-1,-0.000235,20,9.8
10430,36,-35,-56.402,4.032504619,0.1585,0.05359,0.001407,-0.02451,0,-1,-0.000231,20,9.9
10535,36,-35,-56.549,4.035107519,0.1583,0.05291,0.0014,-0.02413,0,-1,-0.000227,20,10
10640,36,-35,-56.696,4.037703662,0.158,0.05223,0.001393,-0.02376,0,-1,-0.000224,20,10.1
10745,36,-35,-56.842,4.040275489,0.1578,0.05156,0.001386,-0.02339,0,-1,-0.00022,20,10.2
10850,36,-35,-56.987,4.042823172,0.1576,0.05089,0.001379,-0.02303,0,-1,-0.000217,20,10.3
10955,36,-35,-57.131,4.045346877,0.1574,0.05023,0.001372,-0.02266,0,-1,-0.000214,20,10.4
11060,36,-35,-57.275,4.047864228,0.1572,0.04957,0.001365,-0.02231,0,-1,-0.00021,20,10.5
11165,36,-35,-57.417,4.050340427,0.157,0.04891,0.001358,-0.02196,0,-1,-0.000207,20,10.6
11270,36,-35,-57.559,4.052810509,0.1567,0.04826,0.001352,-0.02163,0,-1,-0.000204,20,10.7
11375,36,-35,-57.7,4.055257174,0.1565,0.04761,0.001345,-0.02126,0,-1,-0.0002,20,10.8
11480,36,-35,-57.841,4.057697867,0.1563,0.04696,0.001338,-0.02092,0,-1,-0.000197,20,10.9
11585,36,-35,-57.98,4.060098123,0.1561,0.04632,0.001331,-0.02059,0,-1,-0.000194,20,11
11690,36,-35,-58.118,4.062475427,0.1559,0.04568,0.001325,-0.02028,0,-1,-0.000191,20,11.1
11795,36,-35,-58.256,4.064847091,0.1557,0.04505,0.001318,-0.01994,0,-1,-0.000188,20,11.2
11900,36,-35,-58.394,4.067213145,0.1555,0.04441,0.001311,-0.0196,0,-1,-0.000185,20,11.3
12005,36,-35,-58.531,4.069556528,0.1553,0.04378,0.001305,-0.01929,0,-1,-0.000182,20,11.4
12110,36,-35,-58.666,4.071860343,0.1551,0.04316,0.001298,-0.01899,0,-1,-0.000179,20,11.5
12215,36,-35,-58.799,4.074124848,0.1549,0.04255,0.001292,-0.01871,0,-1,-0.000176,20,11.6
12320,36,-35,-58.935,4.076435142,0.1547,0.04192,0.001285,-0.01833,0,-1,-0.000173,20,11.7
12425,36,-35,-59.068,4.078689323,0.1545,0.04131,0.001279,-0.01804,0,-1,-0.00017,20,11.8
12530,36,-35,-59.2,4.080921542,0.1543,0.0407,0.001272,-0.01777,0,-1,-0.000167,20,11.9
12635,36,-35,-59.33,4.08311508,0.1541,0.0401,0.001266,-0.01752,0,-1,-0.000165,20,12
12740,36,-35,-59.463,4.08535427,0.1539,0.0395,0.00126,-0.01715,0,-1,-0.000162,20,12.1
12845,36,-35,-59.594,4.087554898,0.1537,0.03889,0.001254,-0.01684,0,-1,-0.000159,20,12.2
12950,36,-35,-59.723,4.089717206,0.1535,0.03829,0.001247,-0.0166,0,-1,-0.000156,20,12.3
13055,36,-35,-59.849,4.091824723,0.1533,0.03771,0.001241,-0.01638,0,-1,-0.000154,20,12.4
13160,36,-35,-59.976,4.093944482,0.1531,0.03722,0.001236,-0.01617,0,-1,-0.000152,20,12.5
13265,36,-35,-60.111,4.096192853,0.153,0.03702,0.001232,-0.01598,0,-1,-0.000151,20,12.6
13370,36,-35,-60.238,4.098303382,0.1529,0.03683,0.001229,-0.01578,0,-1,-0.000149,20,12.7
13475,36,-35,-60.362,4.100359768,0.1527,0.03665,0.001225,-0.0156,0,-1,-0.000147,20,12.8
13580,36,-35,-60.484,4.102378867,0.1526,0.03648,0.001222,-0.01542,0,-1,-0.000145,20,12.9
13685,36,-35,-60.611,4.104476395,0.1525,0.03629,0.001219,-0.01538,0,-1,-0.000145,20,13
13790,36,-35,-60.738,4.106569532,0.1523,0.03611,0.001215,-0.01528,0,-1,-0.000144,20,13.1
13895,36,-35,-60.861,4.108592575,0.1522,0.03593,0.001212,-0.01513,0,-1,-0.000143,20,13.2
14000,36,-35,-60.983,4.110595137,0.1521,0.03575,0.001209,-0.01498,0,-1,-0.000141,20,13.3
14105,36,-35,-61.104,4.11257733,0.152,0.03558,0.001206,-0.01485,0,-1,-0.00014,20,13.4
14210,36,-35,-61.228,4.114604601,0.1519,0.0354,0.001203,-0.01478,0,-1,-0.000139,20,13.5
14315,36,-35,-61.35,4.116595171,0.1517,0.03522,0.001199,-0.01466,0,-1,-0.000138,20,13.6
14420,36,-35,-61.471,4.118565519,0.1516,0.03504,0.001196,-0.01453,0,-1,-0.000137,20,13.7
14525,36,-35,-61.59,4.12049952,0.1515,0.03487,0.001193,-0.01439,0,-1,-0.000136,20,13.8
14630,36,-35,-61.71,4.122445992,0.1514,0.0347,0.00119,-0.0143,0,-1,-0.000135,20,13.9
14735,36,-35,-61.83,4.124388684,0.1512,0.03452,0.001187,-0.01419,0,-1,-0.000134,20,14
14840,36,-35,-61.949,4.126311466,0.1511,0.03435,0.001183,-0.01408,0,-1,-0.000133,20,14.1
14945,36,-35,-62.067,4.128214447,0.151,0.03418,0.00118,-0.01396,0,-1,-0.000132,20,14.2
15050,36,-35,-62.184,4.130097732,0.1509,0.034,0.001177,-0.01384,0,-1,-0.00013,20,14.3
15155,36,-35,-62.302,4.131993528,0.1508,0.03383,0.001174,-0.01374,0,-1,-0.00013,20,14.4
15260,36,-35,-62.419,4.133869716,0.1507,0.03366,0.001171,-0.01364,0,-1,-0.000129,20,14.5
15365,36,-35,-62.535,4.1357264,0.1505,0.03349,0.001168,-0.01353,0,-1,-0.000128,20,14.6
15470,36,-35,-62.65,4.137563681,0.1504,0.03333,0.001165,-0.01342,0,-1,-0.000126,20,14.7
15575,36,-35,-62.765,4.139397593,0.1503,0.03316,0.001162,-0.01332,0,-1,-0.000126,20,14.8
15680,36,-35,-62.88,4.141228148,0.1502,0.03299,0.001159,-0.01322,0,-1,-0.000125,20,14.9
15785,36,-35,-62.995,4.143055358,0.1501,0.03283,0.001156,-0.01312,0,-1,-0.000124,20,15
15890,36,-35,-63.108,4.144847544,0.15,0.03266,0.001153,-0.01301,0,-1,-0.000123,20,15.1
15995,36,-35,-63.222,4.146652342,0.1498,0.0325,0.00115,-0.01291,0,-1,-0.000122,20,15.2
16100,36,-35,-63.334,4.14842231,0.1497,0.03233,0.001147,-0.01281,0,-1,-0.000121,20,15.3
16205,36,-35,-63.447,4.150204912,0.1496,0.03217,0.001144,-0.01271,0,-1,-0.00012,20,15.4
16310,36,-35,-63.559,4.151968608,0.1495,0.03201,0.001141,-0.01262,0,-1,-0.000119,20,15.5
16415,36,-35,-63.67,4.153713494,0.1494,0.03184,0.001138,-0.01252,0,-1,-0.000118,20,15.6
16520,36,-35,-63.781,4.15545534,0.1493,0.03168,0.001135,-0.01242,0,-1,-0.000117,20,15.7
16625,36,-35,-63.892,4.157194158,0.1492,0.03152,0.001132,-0.01233,0,-1,-0.000116,20,15.8
16730,36,-35,-64.002,4.158914333,0.1491,0.03136,0.001129,-0.01223,0,-1,-0.000115,20,15.9
16835,36,-35,-64.112,4.160631554,0.149,0.0312,0.001126,-0.01214,0,-1,-0.000114,20,16
16940,36,-35,-64.221,4.16233026,0.1488,0.03104,0.001123,-0.01204,0,-1,-0.000114,20,16.1
17045,36,-35,-64.33,4.164026085,0.1487,0.03088,0.00112,-0.01195,0,-1,-0.000113,20,16.2
17150,36,-35,-64.438,4.165703521,0.1486,0.03073,0.001117,-0.01186,0,-1,-0.000112,20,16.3
17255,36,-35,-64.547,4.167393641,0.1485,0.03057,0.001115,-0.01177,0,-1,-0.000111,20,16.4
17360,36,-35,-64.654,4.169049975,0.1484,0.03041,0.001112,-0.01168,0,-1,-0.00011,20,16.5
17465,36,-35,-64.761,4.17070357,0.1483,0.03026,0.001109,-0.01159,0,-1,-0.000109,20,16.6
17570,36,-35,-64.868,4.172354436,0.1482,0.0301,0.001106,-0.0115,0,-1,-0.000108,20,16.7
17675,36,-35,-64.975,4.174002581,0.1481,0.02995,0.001103,-0.01141,0,-1,-0.000108,20,16.8
17780,36,-35,-65.081,4.175632648,0.148,0.02979,0.0011,-0.01133,0,-1,-0.000107,20,16.9
17885,36,-35,-65.186,4.177244722,0.1479,0.02964,0.001098,-0.01124,0,-1,-0.000106,20,17
17990,36,-35,-65.291,4.178854201,0.1478,0.02949,0.001095,-0.01115,0,-1,-0.000105,20,17.1
18095,36,-35,-65.396,4.180461095,0.1477,0.02933,0.001092,-0.01107,0,-1,-0.000104,20,17.2
18200,36,-35,-65.501,4.18206541,0.1476,0.02918,0.001089,-0.01098,0,-1,-0.000104,20,17.3
18305,36,-35,-65.605,4.183651913,0.1474,0.02903,0.001086,-0.0109,0,-1,-0.000103,20,17.4
18410,36,-35,-65.709,4.185235902,0.1473,0.02888,0.001084,-0.01081,0,-1,-0.000102,20,17.5
18515,36,-35,-65.812,4.186802193,0.1472,0.02873,0.001081,-0.01073,0,-1,-0.000101,20,17.6
18620,36,-35,-65.915,4.188366033,0.1471,0.02858,0.001078,-0.01065,0,-1,-1.00E-04,20,17.7
18725,36,-35,-66.018,4.189927432,0.147,0.02843,0.001075,-0.01057,0,-1,-9.96E-05,20,17.8
18830,36,-35,-66.12,4.191471273,0.1469,0.02828,0.001073,-0.01049,0,-1,-9.88E-05,20,17.9
18935,36,-35,-66.222,4.193012734,0.1468,0.02813,0.00107,-0.01041,0,-1,-9.81E-05,20,18
19040,36,-35,-66.324,4.194551823,0.1467,0.02798,0.001067,-0.01033,0,-1,-9.73E-05,20,18.1
19145,36,-35,-66.425,4.196073492,0.1466,0.02784,0.001065,-0.01025,0,-1,-9.66E-05,20,18.2
19250,36,-35,-66.526,4.197592849,0.1465,0.02769,0.001062,-0.01017,0,-1,-9.58E-05,20,18.3
19355,36,-35,-66.626,4.199094892,0.1464,0.02754,0.001059,-0.01009,0,-1,-9.51E-05,20,18.4
19460,36,-35,-66.727,4.200609669,0.1463,0.0274,0.001057,-0.01001,0,-1,-9.44E-05,20,18.5
19565,36,-35,-66.826,4.202092226,0.1462,0.02725,0.001054,-0.009935,0,-1,-9.36E-05,20,18.6
19670,36,-35,-66.926,4.203587531,0.1461,0.02711,0.001051,-0.009859,0,-1,-9.29E-05,20,18.7
19775,36,-35,-67.025,4.205065684,0.146,0.02696,0.001049,-0.009782,0,-1,-9.22E-05,20,18.8
19880,36,-35,-67.124,4.206541655,0.1459,0.02682,0.001046,-0.009706,0,-1,-9.15E-05,20,18.9
19985,36,-35,-67.223,4.208015451,0.1458,0.02668,0.001044,-0.009631,0,-1,-9.08E-05,20,19
20090,36,-35,-67.321,4.209472224,0.1457,0.02653,0.001041,-0.009556,0,-1,-9.01E-05,20,19.1
20195,36,-35,-67.419,4.210926877,0.1456,0.02639,0.001038,-0.009482,0,-1,-8.94E-05,20,19.2
20300,36,-35,-67.517,4.212379418,0.1455,0.02625,0.001036,-0.009408,0,-1,-8.87E-05,20,19.3
20405,36,-35,-67.614,4.213815062,0.1454,0.02611,0.001033,-0.009335,0,-1,-8.80E-05,20,19.4
20510,36,-35,-67.711,4.215248648,0.1453,0.02597,0.001031,-0.009263,0,-1,-8.73E-05,20,19.5
20615,36,-35,-67.808,4.216680182,0.1452,0.02583,0.001028,-0.009191,0,-1,-8.66E-05,20,19.6
20720,36,-35,-67.904,4.218094943,0.1451,0.02569,0.001025,-0.009119,0,-1,-8.59E-05,20,19.7
20825,36,-35,-68,4.219507705,0.145,0.02555,0.001023,-0.009047,0,-1,-8.53E-05,20,19.8
20930,36,-35,-68.096,4.220918474,0.1449,0.02541,0.00102,-0.008975,0,-1,-8.46E-05,20,19.9
21035,36,-35,-68.192,4.222327256,0.1448,0.02527,0.001018,-0.008905,0,-1,-8.39E-05,20,20
21140,36,-35,-68.287,4.223719412,0.1447,0.02513,0.001015,-0.008835,0,-1,-8.33E-05,20,20.1
21245,36,-35,-68.382,4.225109632,0.1447,0.02499,0.001013,-0.008765,0,-1,-8.26E-05,20,20.2
21350,36,-35,-68.476,4.226483319,0.1446,0.02485,0.00101,-0.008697,0,-1,-8.20E-05,20,20.3
21455,36,-35,-68.571,4.227869705,0.1445,0.02472,0.001008,-0.008628,0,-1,-8.13E-05,20,20.4
21560,36,-35,-68.665,4.229239608,0.1444,0.02458,0.001005,-0.00856,0,-1,-8.07E-05,20,20.5
21665,36,-35,-68.759,4.230607637,0.1443,0.02444,0.001003,-0.008492,0,-1,-8.00E-05,20,20.6
21770,36,-35,-68.852,4.231959273,0.1442,0.02431,0.001,-0.008423,0,-1,-7.94E-05,20,20.7
21875,36,-35,-68.946,4.23332359,0.1441,0.02417,0.0009979,-0.008356,0,-1,-7.88E-05,20,20.8
21980,36,-35,-69.039,4.234671562,0.144,0.02404,0.0009954,-0.008288,0,-1,-7.81E-05,20,20.9
22085,36,-35,-69.131,4.236003255,0.1439,0.0239,0.0009929,-0.008222,0,-1,-7.75E-05,20,21
22190,36,-35,-69.224,4.237347623,0.1438,0.02377,0.0009905,-0.008156,0,-1,-7.69E-05,20,21.1
22295,36,-35,-69.316,4.23867576,0.1437,0.02363,0.000988,-0.008091,0,-1,-7.63E-05,20,21.2
22400,36,-35,-69.408,4.240002135,0.1436,0.0235,0.0009856,-0.008027,0,-1,-7.57E-05,20,21.3
22505,36,-35,-69.499,4.241312364,0.1435,0.02337,0.0009832,-0.007962,0,-1,-7.50E-05,20,21.4
22610,36,-35,-69.591,4.242635249,0.1434,0.02323,0.0009808,-0.007897,0,-1,-7.44E-05,20,21.5
22715,36,-35,-69.682,4.243942035,0.1433,0.0231,0.0009783,-0.007832,0,-1,-7.38E-05,20,21.6
22820,36,-35,-69.773,4.245247115,0.1432,0.02297,0.0009759,-0.007767,0,-1,-7.32E-05,20,21.7
22925,36,-35,-69.864,4.246550495,0.1432,0.02284,0.0009735,-0.007703,0,-1,-7.26E-05,20,21.8
23030,36,-35,-69.954,4.247837883,0.1431,0.0227,0.0009711,-0.007639,0,-1,-7.20E-05,20,21.9
23135,36,-35,-70.044,4.249123616,0.143,0.02257,0.0009687,-0.007577,0,-1,-7.14E-05,20,22
23240,36,-35,-70.134,4.250407698,0.1429,0.02244,0.0009663,-0.007516,0,-1,-7.08E-05,20,22.1
23345,36,-35,-70.224,4.251690133,0.1428,0.02231,0.000964,-0.007454,0,-1,-7.03E-05,20,22.2
23450,36,-35,-70.313,4.252956703,0.1427,0.02218,0.0009616,-0.007393,0,-1,-6.97E-05,20,22.3
23555,36,-35,-70.402,4.254221672,0.1426,0.02205,0.0009592,-0.007331,0,-1,-6.91E-05,20,22.4
23660,36,-35,-70.492,4.255499228,0.1425,0.02192,0.0009569,-0.007268,0,-1,-6.85E-05,20,22.5
23765,36,-35,-70.58,4.256746818,0.1424,0.02179,0.0009545,-0.007206,0,-1,-6.79E-05,20,22.6
23870,36,-35,-70.669,4.258007004,0.1423,0.02167,0.0009522,-0.007145,0,-1,-6.73E-05,20,22.7
23975,36,-35,-70.757,4.259251472,0.1423,0.02154,0.0009498,-0.007084,0,-1,-6.68E-05,20,22.8
24080,36,-35,-70.845,4.260494392,0.1422,0.02141,0.0009475,-0.007025,0,-1,-6.62E-05,20,22.9
24185,36,-35,-70.933,4.26173577,0.1421,0.02128,0.0009452,-0.006967,0,-1,-6.57E-05,20,23
24290,36,-35,-71.02,4.262961528,0.142,0.02115,0.0009428,-0.00691,0,-1,-6.51E-05,20,23.1
24395,36,-35,-71.108,4.264199848,0.1419,0.02103,0.0009405,-0.006851,0,-1,-6.46E-05,20,23.2
24500,36,-35,-71.195,4.265422591,0.1418,0.0209,0.0009382,-0.006791,0,-1,-6.40E-05,20,23.3
24605,36,-35,-71.282,4.266643841,0.1417,0.02077,0.0009359,-0.00673,0,-1,-6.34E-05,20,23.4
24710,36,-35,-71.369,4.267863601,0.1416,0.02065,0.0009336,-0.00667,0,-1,-6.29E-05,20,23.5
24815,36,-35,-71.455,4.269067881,0.1416,0.02052,0.0009313,-0.006611,0,-1,-6.23E-05,20,23.6
24920,36,-35,-71.542,4.27028469,0.1415,0.0204,0.000929,-0.006553,0,-1,-6.18E-05,20,23.7
25025,36,-35,-71.628,4.271486059,0.1414,0.02027,0.0009267,-0.006497,0,-1,-6.12E-05,20,23.8
