,node,z,head,psi,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
20635,56,-55.00 ,-129.541,4.863997433,0.2226,0.01603,0.0005808,0.003923,0,-1,0.000157,20,19.6
20740,56,-55.00 ,-129.638,4.864745951,0.2226,0.016,0.0005802,0.003888,0,-1,0.000156,20,19.7
20845,56,-55.00 ,-129.735,4.865493908,0.2225,0.01597,0.0005797,0.003854,0,-1,0.000154,20,19.8
20950,56,-55.00 ,-129.832,4.866241307,0.2225,0.01594,0.0005792,0.00382,0,-1,0.000153,20,19.9
21055,56,-55.00 ,-129.928,4.866980451,0.2224,0.01591,0.0005786,0.003787,0,-1,0.000152,20,20
21160,56,-55.00 ,-130.025,4.86772674,0.2224,0.01588,0.0005781,0.003755,0,-1,0.00015,20,20.1
21265,56,-55.00 ,-130.121,4.868464787,0.2223,0.01585,0.0005776,0.003724,0,-1,0.000149,20,20.2
21370,56,-55.00 ,-130.217,4.86920229,0.2223,0.01582,0.000577,0.003693,0,-1,0.000148,20,20.3
21475,56,-55.00 ,-130.312,4.869931575,0.2222,0.01579,0.0005765,0.003662,0,-1,0.000147,20,20.4
21580,56,-55.00 ,-130.408,4.870667997,0.2222,0.01576,0.000576,0.003631,0,-1,0.000145,20,20.5
21685,56,-55.00 ,-130.504,4.871403878,0.2221,0.01573,0.0005754,0.003601,0,-1,0.000144,20,20.6
21790,56,-55.00 ,-130.599,4.87213156,0.2221,0.0157,0.0005749,0.00357,0,-1,0.000143,20,20.7
21895,56,-55.00 ,-130.694,4.872858713,0.222,0.01567,0.0005744,0.00354,0,-1,0.000142,20,20.8
22000,56,-55.00 ,-130.79,4.873592984,0.222,0.01564,0.0005739,0.003511,0,-1,0.000141,20,20.9
22105,56,-55.00 ,-130.885,4.874319075,0.2219,0.01561,0.0005733,0.003482,0,-1,0.00014,20,21
22210,56,-55.00 ,-130.979,4.875037005,0.2219,0.01558,0.0005728,0.003454,0,-1,0.000138,20,21.1
22315,56,-55.00 ,-131.074,4.875762049,0.2218,0.01555,0.0005723,0.003426,0,-1,0.000137,20,21.2
22420,56,-55.00 ,-131.168,4.876478944,0.2218,0.01552,0.0005718,0.003398,0,-1,0.000136,20,21.3
22525,56,-55.00 ,-131.263,4.877202944,0.2217,0.01549,0.0005712,0.00337,0,-1,0.000135,20,21.4
22630,56,-55.00 ,-131.357,4.877918807,0.2217,0.01546,0.0005707,0.003342,0,-1,0.000134,20,21.5
22735,56,-55.00 ,-131.451,4.878634159,0.2216,0.01543,0.0005702,0.003315,0,-1,0.000133,20,21.6
22840,56,-55.00 ,-131.545,4.879348998,0.2216,0.0154,0.0005697,0.003287,0,-1,0.000132,20,21.7
22945,56,-55.00 ,-131.639,4.880063328,0.2215,0.01537,0.0005692,0.003261,0,-1,0.000131,20,21.8
23050,56,-55.00 ,-131.732,4.880769556,0.2215,0.01534,0.0005686,0.003235,0,-1,0.00013,20,21.9
23155,56,-55.00 ,-131.826,4.881482871,0.2214,0.01531,0.0005681,0.003209,0,-1,0.000129,20,22
23260,56,-55.00 ,-131.919,4.882188098,0.2214,0.01528,0.0005676,0.003183,0,-1,0.000128,20,22.1
23365,56,-55.00 ,-132.012,4.882892828,0.2213,0.01525,0.0005671,0.003157,0,-1,0.000126,20,22.2
23470,56,-55.00 ,-132.105,4.883597061,0.2213,0.01522,0.0005666,0.003132,0,-1,0.000125,20,22.3
23575,56,-55.00 ,-132.198,4.884300799,0.2212,0.01519,0.0005661,0.003106,0,-1,0.000124,20,22.4
23680,56,-55.00 ,-132.29,4.884996482,0.2212,0.01516,0.0005655,0.003082,0,-1,0.000123,20,22.5
23785,56,-55.00 ,-132.383,4.885699236,0.2211,0.01513,0.000565,0.003057,0,-1,0.000122,20,22.6
23890,56,-55.00 ,-132.475,4.886393948,0.2211,0.01511,0.0005645,0.003033,0,-1,0.000122,20,22.7
23995,56,-55.00 ,-132.567,4.887088178,0.221,0.01508,0.000564,0.00301,0,-1,0.000121,20,22.8
24100,56,-55.00 ,-132.66,4.887789464,0.221,0.01505,0.0005635,0.002986,0,-1,0.00012,20,22.9
24205,56,-55.00 ,-132.751,4.888475193,0.2209,0.01502,0.000563,0.002963,0,-1,0.000119,20,23
24310,56,-55.00 ,-132.843,4.88916798,0.2209,0.01499,0.0005625,0.002941,0,-1,0.000118,20,23.1
24415,56,-55.00 ,-132.935,4.889860287,0.2208,0.01496,0.000562,0.002918,0,-1,0.000117,20,23.2
24520,56,-55.00 ,-133.027,4.890552115,0.2208,0.01493,0.0005615,0.002896,0,-1,0.000116,20,23.3
24625,56,-55.00 ,-133.118,4.891235953,0.2207,0.0149,0.000561,0.002874,0,-1,0.000115,20,23.4
24730,56,-55.00 ,-133.209,4.891919323,0.2207,0.01487,0.0005604,0.002852,0,-1,0.000114,20,23.5
24835,56,-55.00 ,-133.3,4.892602227,0.2206,0.01485,0.0005599,0.002831,0,-1,0.000113,20,23.6
24940,56,-55.00 ,-133.391,4.893284665,0.2206,0.01482,0.0005594,0.00281,0,-1,0.000113,20,23.7
25045,56,-55.00 ,-133.482,4.893966637,0.2205,0.01479,0.0005589,0.002789,0,-1,0.000112,20,23.8
25150,56,-55.00 ,-133.573,4.894648145,0.2205,0.01476,0.0005584,0.002768,0,-1,0.000111,20,23.9
25255,56,-55.00 ,-133.664,4.895329188,0.2204,0.01473,0.0005579,0.002747,0,-1,0.00011,20,24
25360,56,-55.00 ,-133.754,4.896002292,0.2204,0.0147,0.0005574,0.002727,0,-1,0.000109,20,24.1
25465,56,-55.00 ,-133.844,4.896674943,0.2203,0.01467,0.0005569,0.002706,0,-1,0.000108,20,24.2
25570,56,-55.00 ,-133.935,4.897354608,0.2203,0.01465,0.0005564,0.002686,0,-1,0.000108,20,24.3
25675,56,-55.00 ,-134.025,4.89802635,0.2202,0.01462,0.0005559,0.002667,0,-1,0.000107,20,24.4
25780,56,-55.00 ,-134.114,4.898690185,0.2202,0.01459,0.0005554,0.002647,0,-1,0.000106,20,24.5
25885,56,-55.00 ,-134.204,4.89936103,0.2201,0.01456,0.0005549,0.002627,0,-1,0.000105,20,24.6
25990,56,-55.00 ,-134.294,4.900031426,0.2201,0.01453,0.0005544,0.002608,0,-1,0.000104,20,24.7
26095,56,-55.00 ,-134.383,4.900693932,0.22,0.0145,0.0005539,0.002589,0,-1,0.000104,20,24.8
26200,56,-55.00 ,-134.472,4.901355999,0.22,0.01448,0.0005535,0.00257,0,-1,0.000103,20,24.9
26305,56,-55.00 ,-134.561,4.902017628,0.22,0.01445,0.000553,0.002552,0,-1,0.000102,20,25
75,76,-75.00 ,-78.405,4.361887701,0.2629,0.0738,0.001108,0.02684,0,-1,0.00108,20,0
180,76,-75.00 ,-78.494,4.363022189,0.2628,0.07362,0.001107,0.02661,0,-1,0.00107,20,0.1
285,76,-75.00 ,-78.575,4.364053583,0.2627,0.07345,0.001106,0.02608,0,-1,0.00104,20,0.2
390,76,-75.00 ,-78.664,4.365185617,0.2626,0.07328,0.001104,0.02526,0,-1,0.00101,20,0.3
495,76,-75.00 ,-78.767,4.366494127,0.2625,0.07307,0.001103,0.0242,0,-1,0.00097,20,0.4
600,76,-75.00 ,-78.893,4.368092504,0.2624,0.07281,0.001101,0.02288,0,-1,0.000917,20,0.5
705,76,-75.00 ,-79.04,4.369954053,0.2622,0.07252,0.001099,0.02141,0,-1,0.000858,20,0.6
810,76,-75.00 ,-79.201,4.371988925,0.2621,0.07218,0.001096,0.01989,0,-1,0.000797,20,0.7
915,76,-75.00 ,-79.382,4.374271642,0.2619,0.07181,0.001094,0.01827,0,-1,0.000732,20,0.8
1020,76,-75.00 ,-79.579,4.376750239,0.2617,0.07142,0.001091,0.01662,0,-1,0.000666,20,0.9
1125,76,-75.00 ,-79.786,4.37934805,0.2615,0.071,0.001088,0.01505,0,-1,0.000603,20,1
1230,76,-75.00 ,-79.999,4.382014135,0.2613,0.07056,0.001085,0.01353,0,-1,0.000542,20,1.1
1335,76,-75.00 ,-80.225,4.384835187,0.2611,0.07011,0.001082,0.01202,0,-1,0.000482,20,1.2
1440,76,-75.00 ,-80.458,4.387735309,0.2608,0.06963,0.001078,0.01057,0,-1,0.000423,20,1.3
1545,76,-75.00 ,-80.698,4.390713792,0.2606,0.06915,0.001075,0.009263,0,-1,0.000371,20,1.4
1650,76,-75.00 ,-80.942,4.393732849,0.2603,0.06865,0.001071,0.007996,0,-1,0.00032,20,1.5
1755,76,-75.00 ,-81.189,4.39677977,0.2601,0.06815,0.001068,0.006799,0,-1,0.000272,20,1.6
1860,76,-75.00 ,-81.438,4.399841995,0.2598,0.06764,0.001064,0.005697,0,-1,0.000228,20,1.7
1965,76,-75.00 ,-81.69,4.402931595,0.2596,0.06713,0.00106,0.004627,0,-1,0.000185,20,1.8
2070,76,-75.00 ,-81.942,4.40601168,0.2593,0.06662,0.001057,0.003645,0,-1,0.000146,20,1.9
2175,76,-75.00 ,-82.195,4.409094473,0.2591,0.06611,0.001053,0.002714,0,-1,0.000109,20,2
2280,76,-75.00 ,-82.447,4.412155663,0.2588,0.06559,0.001049,0.001846,0,-1,7.39E-05,20,2.1
2385,76,-75.00 ,-82.7,4.415219602,0.2586,0.06508,0.001046,0.001032,0,-1,4.13E-05,20,2.2
2490,76,-75.00 ,-82.952,4.418262127,0.2583,0.06457,0.001042,0.0002665,0,-1,1.07E-05,20,2.3
2595,76,-75.00 ,-83.203,4.421283405,0.2581,0.06406,0.001038,-0.0004487,0,-1,-1.80E-05,20,2.4
2700,76,-75.00 ,-83.453,4.424283599,0.2578,0.06355,0.001035,-0.001122,0,-1,-4.49E-05,20,2.5
2805,76,-75.00 ,-83.701,4.427250925,0.2576,0.06305,0.001031,-0.001749,0,-1,-7.01E-05,20,2.6
2910,76,-75.00 ,-83.949,4.430209472,0.2574,0.06254,0.001027,-0.002335,0,-1,-9.35E-05,20,2.7
3015,76,-75.00 ,-84.195,4.433135537,0.2571,0.06204,0.001024,-0.002883,0,-1,-0.000116,20,2.8
3120,76,-75.00 ,-84.44,4.436041223,0.2569,0.06155,0.00102,-0.003396,0,-1,-0.000136,20,2.9
3225,76,-75.00 ,-84.684,4.438926682,0.2566,0.06105,0.001017,-0.003878,0,-1,-0.000155,20,3
3330,76,-75.00 ,-84.925,4.441768514,0.2564,0.06056,0.001013,-0.004331,0,-1,-0.000174,20,3.1
3435,76,-75.00 ,-85.166,4.444602293,0.2561,0.06007,0.00101,-0.004757,0,-1,-0.000191,20,3.2
3540,76,-75.00 ,-85.404,4.447392938,0.2559,0.05959,0.001006,-0.005159,0,-1,-0.000207,20,3.3
3645,76,-75.00 ,-85.641,4.45016414,0.2557,0.05911,0.001003,-0.005536,0,-1,-0.000222,20,3.4
3750,76,-75.00 ,-85.876,4.452904395,0.2554,0.05863,0.0009993,-0.005886,0,-1,-0.000236,20,3.5
3855,76,-75.00 ,-86.109,4.455613936,0.2552,0.05816,0.0009959,-0.006214,0,-1,-0.000249,20,3.6
3960,76,-75.00 ,-86.342,4.458316154,0.255,0.05769,0.0009925,-0.006521,0,-1,-0.000261,20,3.7
4065,76,-75.00 ,-86.572,4.460976438,0.2547,0.05722,0.0009891,-0.00681,0,-1,-0.000273,20,3.8
4170,76,-75.00 ,-86.801,4.463618142,0.2545,0.05675,0.0009858,-0.007084,0,-1,-0.000284,20,3.9
4275,76,-75.00 ,-87.028,4.466229906,0.2543,0.05629,0.0009825,-0.007343,0,-1,-0.000294,20,4
4380,76,-75.00 ,-87.253,4.468811944,0.2541,0.05584,0.0009792,-0.00759,0,-1,-0.000304,20,4.1
4485,76,-75.00 ,-87.478,4.471387333,0.2538,0.05538,0.0009759,-0.007817,0,-1,-0.000313,20,4.2
4590,76,-75.00 ,-87.701,4.473933302,0.2536,0.05493,0.0009727,-0.008031,0,-1,-0.000322,20,4.3
4695,76,-75.00 ,-87.922,4.476450058,0.2534,0.05448,0.0009695,-0.008232,0,-1,-0.00033,20,4.4
4800,76,-75.00 ,-88.143,4.478960496,0.2532,0.05403,0.0009663,-0.008425,0,-1,-0.000338,20,4.5
4905,76,-75.00 ,-88.362,4.481442013,0.253,0.05359,0.0009631,-0.00861,0,-1,-0.000345,20,4.6
5010,76,-75.00 ,-88.579,4.483894809,0.2528,0.05314,0.0009599,-0.008789,0,-1,-0.000352,20,4.7
5115,76,-75.00 ,-88.796,4.486341604,0.2525,0.0527,0.0009568,-0.008953,0,-1,-0.000359,20,4.8
5220,76,-75.00 ,-89.011,4.488759958,0.2523,0.05227,0.0009536,-0.009103,0,-1,-0.000365,20,4.9
5325,76,-75.00 ,-89.226,4.491172477,0.2521,0.05183,0.0009505,-0.009243,0,-1,-0.00037,20,5
5430,76,-75.00 ,-89.439,4.493556829,0.2519,0.0514,0.0009474,-0.009377,0,-1,-0.000376,20,5.1
5535,76,-75.00 ,-89.651,4.495924354,0.2517,0.05097,0.0009443,-0.009505,0,-1,-0.000381,20,5.2
5640,76,-75.00 ,-89.862,4.49827516,0.2515,0.05054,0.0009412,-0.009628,0,-1,-0.000386,20,5.3
5745,76,-75.00 ,-90.071,4.500598248,0.2513,0.05011,0.0009382,-0.009731,0,-1,-0.00039,20,5.4
5850,76,-75.00 ,-90.28,4.502915952,0.2511,0.04969,0.0009351,-0.009824,0,-1,-0.000394,20,5.5
5955,76,-75.00 ,-90.487,4.505206194,0.2509,0.04927,0.0009321,-0.00991,0,-1,-0.000397,20,5.6
6060,76,-75.00 ,-90.693,4.507480177,0.2507,0.04885,0.0009291,-0.009994,0,-1,-0.0004,20,5.7
6165,76,-75.00 ,-90.898,4.509737999,0.2505,0.04844,0.0009261,-0.01007,0,-1,-0.000404,20,5.8
6270,76,-75.00 ,-91.101,4.511968781,0.2502,0.04802,0.0009232,-0.01014,0,-1,-0.000406,20,5.9
6375,76,-75.00 ,-91.304,4.514194598,0.25,0.04761,0.0009202,-0.01019,0,-1,-0.000408,20,6
6480,76,-75.00 ,-91.506,4.516404544,0.2498,0.0472,0.0009173,-0.01024,0,-1,-0.00041,20,6.1
6585,76,-75.00 ,-91.706,4.518587808,0.2496,0.0468,0.0009144,-0.01028,0,-1,-0.000412,20,6.2
6690,76,-75.00 ,-91.905,4.520755435,0.2494,0.04639,0.0009115,-0.01033,0,-1,-0.000414,20,6.3
6795,76,-75.00 ,-92.102,4.522896659,0.2493,0.04599,0.0009086,-0.01037,0,-1,-0.000416,20,6.4
6900,76,-75.00 ,-92.3,4.525044142,0.2491,0.04559,0.0009057,-0.01038,0,-1,-0.000416,20,6.5
7005,76,-75.00 ,-92.496,4.5271654,0.2489,0.04519,0.0009029,-0.01039,0,-1,-0.000416,20,6.6
7110,76,-75.00 ,-92.691,4.52927138,0.2487,0.0448,0.0009,-0.01041,0,-1,-0.000417,20,6.7
7215,76,-75.00 ,-92.884,4.531351403,0.2485,0.0444,0.0008972,-0.01044,0,-1,-0.000418,20,6.8
7320,76,-75.00 ,-93.076,4.533416364,0.2483,0.04401,0.0008944,-0.01044,0,-1,-0.000418,20,6.9
7425,76,-75.00 ,-93.268,4.535477069,0.2481,0.04362,0.0008916,-0.01041,0,-1,-0.000417,20,7
7530,76,-75.00 ,-93.459,4.537522837,0.2479,0.04324,0.0008889,-0.01041,0,-1,-0.000417,20,7.1
7635,76,-75.00 ,-93.648,4.539543073,0.2477,0.04285,0.0008861,-0.01041,0,-1,-0.000417,20,7.2
7740,76,-75.00 ,-93.835,4.541537921,0.2475,0.04247,0.0008834,-0.01042,0,-1,-0.000417,20,7.3
7845,76,-75.00 ,-94.024,4.543550069,0.2473,0.04209,0.0008806,-0.01035,0,-1,-0.000415,20,7.4
7950,76,-75.00 ,-94.212,4.545547562,0.2472,0.04171,0.0008779,-0.01032,0,-1,-0.000414,20,7.5
8055,76,-75.00 ,-94.397,4.547509293,0.247,0.04133,0.0008752,-0.01031,0,-1,-0.000413,20,7.6
8160,76,-75.00 ,-94.58,4.549446037,0.2468,0.04096,0.0008725,-0.01031,0,-1,-0.000413,20,7.7
8265,76,-75.00 ,-94.764,4.55138959,0.2466,0.04059,0.0008699,-0.01025,0,-1,-0.000411,20,7.8
8370,76,-75.00 ,-94.949,4.553339905,0.2464,0.04021,0.0008672,-0.01016,0,-1,-0.000407,20,7.9
8475,76,-75.00 ,-95.13,4.555244377,0.2462,0.03984,0.0008645,-0.01015,0,-1,-0.000407,20,8
8580,76,-75.00 ,-95.31,4.557134737,0.2461,0.03948,0.0008619,-0.01015,0,-1,-0.000406,20,8.1
8685,76,-75.00 ,-95.488,4.559000585,0.2459,0.03916,0.0008595,-0.01015,0,-1,-0.000407,20,8.2
8790,76,-75.00 ,-95.674,4.560946579,0.2458,0.03901,0.0008578,-0.01015,0,-1,-0.000407,20,8.3
8895,76,-75.00 ,-95.852,4.562805335,0.2456,0.03886,0.0008562,-0.01016,0,-1,-0.000407,20,8.4
9000,76,-75.00 ,-96.027,4.564629402,0.2455,0.03872,0.0008546,-0.01016,0,-1,-0.000407,20,8.5
9105,76,-75.00 ,-96.201,4.566439753,0.2454,0.03858,0.000853,-0.01019,0,-1,-0.000408,20,8.6
9210,76,-75.00 ,-96.38,4.568298711,0.2452,0.03844,0.0008514,-0.01032,0,-1,-0.000414,20,8.7
9315,76,-75.00 ,-96.554,4.570102437,0.2451,0.03829,0.0008497,-0.01035,0,-1,-0.000415,20,8.8
9420,76,-75.00 ,-96.726,4.571882239,0.245,0.03815,0.0008482,-0.01036,0,-1,-0.000415,20,8.9
9525,76,-75.00 ,-96.897,4.573648559,0.2449,0.03801,0.0008466,-0.01039,0,-1,-0.000416,20,9
9630,76,-75.00 ,-97.069,4.575422066,0.2447,0.03788,0.000845,-0.01047,0,-1,-0.00042,20,9.1
9735,76,-75.00 ,-97.239,4.577171866,0.2446,0.03774,0.0008435,-0.0105,0,-1,-0.000421,20,9.2
9840,76,-75.00 ,-97.407,4.578898077,0.2445,0.0376,0.0008419,-0.01052,0,-1,-0.000421,20,9.3
9945,76,-75.00 ,-97.575,4.580621313,0.2444,0.03746,0.0008404,-0.01056,0,-1,-0.000423,20,9.4
10050,76,-75.00 ,-97.743,4.582341585,0.2442,0.03733,0.0008389,-0.0106,0,-1,-0.000425,20,9.5
10155,76,-75.00 ,-97.909,4.584038476,0.2441,0.03719,0.0008374,-0.01063,0,-1,-0.000426,20,9.6
10260,76,-75.00 ,-98.073,4.585712099,0.244,0.03706,0.0008359,-0.01064,0,-1,-0.000426,20,9.7
10365,76,-75.00 ,-98.237,4.587382926,0.2439,0.03693,0.0008344,-0.01069,0,-1,-0.000428,20,9.8
10470,76,-75.00 ,-98.401,4.589050967,0.2438,0.03679,0.0008329,-0.01071,0,-1,-0.000429,20,9.9
10575,76,-75.00 ,-98.563,4.590695938,0.2436,0.03666,0.0008314,-0.01073,0,-1,-0.00043,20,10
10680,76,-75.00 ,-98.724,4.592328078,0.2435,0.03653,0.0008299,-0.01076,0,-1,-0.000431,20,10.1
10785,76,-75.00 ,-98.884,4.593947446,0.2434,0.0364,0.0008284,-0.01078,0,-1,-0.000432,20,10.2
10890,76,-75.00 ,-99.044,4.595564196,0.2433,0.03627,0.000827,-0.0108,0,-1,-0.000433,20,10.3
10995,76,-75.00 ,-99.202,4.597158175,0.2432,0.03614,0.0008255,-0.01082,0,-1,-0.000433,20,10.4
11100,76,-75.00 ,-99.36,4.598749618,0.243,0.03602,0.0008241,-0.01084,0,-1,-0.000434,20,10.5
11205,76,-75.00 ,-99.517,4.600328484,0.2429,0.03589,0.0008226,-0.01086,0,-1,-0.000435,20,10.6
11310,76,-75.00 ,-99.673,4.601894828,0.2428,0.03576,0.0008212,-0.01087,0,-1,-0.000436,20,10.7
11415,76,-75.00 ,-99.829,4.603458722,0.2427,0.03563,0.0008198,-0.01089,0,-1,-0.000436,20,10.8
11520,76,-75.00 ,-99.984,4.605010173,0.2426,0.03551,0.0008184,-0.01091,0,-1,-0.000437,20,10.9
11625,76,-75.00 ,-100.137,4.606539248,0.2425,0.03538,0.000817,-0.01092,0,-1,-0.000437,20,11
11730,76,-75.00 ,-100.29,4.608065989,0.2424,0.03526,0.0008156,-0.01093,0,-1,-0.000438,20,11.1
11835,76,-75.00 ,-100.443,4.609590402,0.2423,0.03514,0.0008142,-0.01094,0,-1,-0.000438,20,11.2
11940,76,-75.00 ,-100.594,4.611092614,0.2421,0.03501,0.0008128,-0.01095,0,-1,-0.000439,20,11.3
12045,76,-75.00 ,-100.745,4.612592572,0.242,0.03489,0.0008114,-0.01096,0,-1,-0.000439,20,11.4
12150,76,-75.00 ,-100.895,4.614080372,0.2419,0.03477,0.00081,-0.01097,0,-1,-0.00044,20,11.5
12255,76,-75.00 ,-101.044,4.615556066,0.2418,0.03465,0.0008087,-0.01098,0,-1,-0.00044,20,11.6
12360,76,-75.00 ,-101.193,4.617029585,0.2417,0.03453,0.0008073,-0.01099,0,-1,-0.00044,20,11.7
12465,76,-75.00 ,-101.341,4.618491068,0.2416,0.03441,0.000806,-0.01099,0,-1,-0.00044,20,11.8
12570,76,-75.00 ,-101.488,4.619940565,0.2415,0.03429,0.0008046,-0.011,0,-1,-0.000441,20,11.9
12675,76,-75.00 ,-101.635,4.621387964,0.2414,0.03417,0.0008033,-0.011,0,-1,-0.000441,20,12
12780,76,-75.00 ,-101.78,4.622813621,0.2413,0.03405,0.0008019,-0.01101,0,-1,-0.000441,20,12.1
12885,76,-75.00 ,-101.926,4.62424706,0.2412,0.03393,0.0008006,-0.01101,0,-1,-0.000441,20,12.2
12990,76,-75.00 ,-102.07,4.625658852,0.2411,0.03382,0.0007993,-0.01101,0,-1,-0.000441,20,12.3
13095,76,-75.00 ,-102.214,4.627068655,0.2409,0.0337,0.000798,-0.01102,0,-1,-0.000441,20,12.4
13200,76,-75.00 ,-102.357,4.628466703,0.2408,0.03358,0.0007967,-0.01102,0,-1,-0.000441,20,12.5
13305,76,-75.00 ,-102.5,4.629862799,0.2407,0.03347,0.0007954,-0.01102,0,-1,-0.000442,20,12.6
13410,76,-75.00 ,-102.642,4.631247206,0.2406,0.03335,0.0007941,-0.01102,0,-1,-0.000442,20,12.7
13515,76,-75.00 ,-102.783,4.63261997,0.2405,0.03324,0.0007928,-0.01102,0,-1,-0.000442,20,12.8
13620,76,-75.00 ,-102.924,4.633990852,0.2404,0.03312,0.0007915,-0.01102,0,-1,-0.000442,20,12.9
13725,76,-75.00 ,-103.065,4.635359857,0.2403,0.03301,0.0007902,-0.01102,0,-1,-0.000441,20,13
13830,76,-75.00 ,-103.204,4.636707612,0.2402,0.03289,0.0007889,-0.01102,0,-1,-0.000441,20,13.1
13935,76,-75.00 ,-103.343,4.638053553,0.2401,0.03278,0.0007876,-0.01102,0,-1,-0.000441,20,13.2
14040,76,-75.00 ,-103.482,4.639397685,0.24,0.03267,0.0007864,-0.01101,0,-1,-0.000441,20,13.3
14145,76,-75.00 ,-103.62,4.640730361,0.2399,0.03256,0.0007851,-0.01101,0,-1,-0.000441,20,13.4
14250,76,-75.00 ,-103.758,4.642061265,0.2398,0.03245,0.0007839,-0.01101,0,-1,-0.000441,20,13.5
14355,76,-75.00 ,-103.895,4.643380774,0.2397,0.03233,0.0007826,-0.01101,0,-1,-0.000441,20,13.6
14460,76,-75.00 ,-104.031,4.644688932,0.2396,0.03222,0.0007814,-0.011,0,-1,-0.000441,20,13.7
14565,76,-75.00 ,-104.167,4.645995381,0.2395,0.03211,0.0007801,-0.011,0,-1,-0.000441,20,13.8
14670,76,-75.00 ,-104.303,4.647300125,0.2394,0.032,0.0007789,-0.01099,0,-1,-0.00044,20,13.9
14775,76,-75.00 ,-104.438,4.648593594,0.2393,0.03189,0.0007776,-0.01099,0,-1,-0.00044,20,14
14880,76,-75.00 ,-104.572,4.649875829,0.2392,0.03178,0.0007764,-0.01099,0,-1,-0.00044,20,14.1
14985,76,-75.00 ,-104.707,4.651165973,0.2391,0.03168,0.0007752,-0.01098,0,-1,-0.00044,20,14.2
15090,76,-75.00 ,-104.84,4.652435378,0.239,0.03157,0.0007739,-0.01098,0,-1,-0.00044,20,14.3
15195,76,-75.00 ,-104.974,4.6537127,0.2389,0.03146,0.0007727,-0.01098,0,-1,-0.00044,20,14.4
15300,76,-75.00 ,-105.107,4.654978879,0.2388,0.03135,0.0007715,-0.01097,0,-1,-0.00044,20,14.5
15405,76,-75.00 ,-105.24,4.656243456,0.2387,0.03124,0.0007703,-0.01097,0,-1,-0.000439,20,14.6
15510,76,-75.00 ,-105.372,4.657496946,0.2386,0.03114,0.0007691,-0.01097,0,-1,-0.000439,20,14.7
15615,76,-75.00 ,-105.504,4.658748867,0.2385,0.03103,0.0007679,-0.01096,0,-1,-0.000439,20,14.8
15720,76,-75.00 ,-105.636,4.659999222,0.2384,0.03092,0.0007667,-0.01096,0,-1,-0.000439,20,14.9
15825,76,-75.00 ,-105.767,4.661238562,0.2383,0.03081,0.0007655,-0.01096,0,-1,-0.000439,20,15
15930,76,-75.00 ,-105.898,4.662476367,0.2382,0.03071,0.0007643,-0.01095,0,-1,-0.000439,20,15.1
16035,76,-75.00 ,-106.029,4.663712642,0.2381,0.0306,0.0007631,-0.01095,0,-1,-0.000439,20,15.2
16140,76,-75.00 ,-106.159,4.66493797,0.238,0.0305,0.0007619,-0.01094,0,-1,-0.000438,20,15.3
16245,76,-75.00 ,-106.289,4.666161799,0.2379,0.03039,0.0007607,-0.01094,0,-1,-0.000438,20,15.4
16350,76,-75.00 ,-106.419,4.667384132,0.2379,0.03029,0.0007595,-0.01094,0,-1,-0.000438,20,15.5
16455,76,-75.00 ,-106.548,4.668595588,0.2378,0.03018,0.0007583,-0.01093,0,-1,-0.000438,20,15.6
16560,76,-75.00 ,-106.677,4.669805577,0.2377,0.03008,0.0007571,-0.01092,0,-1,-0.000438,20,15.7
16665,76,-75.00 ,-106.805,4.671004742,0.2376,0.02997,0.000756,-0.01092,0,-1,-0.000437,20,15.8
16770,76,-75.00 ,-106.934,4.672211822,0.2375,0.02987,0.0007548,-0.01091,0,-1,-0.000437,20,15.9
16875,76,-75.00 ,-107.062,4.673408106,0.2374,0.02976,0.0007536,-0.0109,0,-1,-0.000437,20,16
16980,76,-75.00 ,-107.189,4.674593631,0.2373,0.02966,0.0007525,-0.0109,0,-1,-0.000437,20,16.1
17085,76,-75.00 ,-107.316,4.675777753,0.2372,0.02956,0.0007513,-0.01089,0,-1,-0.000436,20,16.2
17190,76,-75.00 ,-107.443,4.676960474,0.2371,0.02945,0.0007501,-0.01088,0,-1,-0.000436,20,16.3
17295,76,-75.00 ,-107.569,4.678132502,0.237,0.02935,0.000749,-0.01087,0,-1,-0.000436,20,16.4
17400,76,-75.00 ,-107.695,4.679303158,0.2369,0.02925,0.0007478,-0.01086,0,-1,-0.000435,20,16.5
17505,76,-75.00 ,-107.821,4.680472445,0.2368,0.02915,0.0007467,-0.01085,0,-1,-0.000435,20,16.6
17610,76,-75.00 ,-107.946,4.681631102,0.2367,0.02905,0.0007455,-0.01084,0,-1,-0.000434,20,16.7
17715,76,-75.00 ,-108.071,4.682788419,0.2366,0.02894,0.0007444,-0.01083,0,-1,-0.000434,20,16.8
17820,76,-75.00 ,-108.196,4.683944397,0.2365,0.02884,0.0007433,-0.01082,0,-1,-0.000433,20,16.9
17925,76,-75.00 ,-108.32,4.685089809,0.2365,0.02874,0.0007421,-0.01081,0,-1,-0.000433,20,17
18030,76,-75.00 ,-108.444,4.686233911,0.2364,0.02864,0.000741,-0.01079,0,-1,-0.000432,20,17.1
18135,76,-75.00 ,-108.567,4.687367494,0.2363,0.02854,0.0007399,-0.01078,0,-1,-0.000432,20,17.2
18240,76,-75.00 ,-108.69,4.688499794,0.2362,0.02844,0.0007387,-0.01077,0,-1,-0.000431,20,17.3
