node,z,head,psi,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
66,-65,-284.6,5.651084686,0.2508,0.004499,0.000247,0.01909,0,-1,0.00177,20,7.2
66,-65,-284.609,5.651116308,0.2508,0.004499,0.000247,0.01899,0,-1,0.00176,20,7.3
66,-65,-284.62,5.651154957,0.2508,0.004498,0.000247,0.0189,0,-1,0.00175,20,7.4
66,-65,-284.634,5.651204144,0.2508,0.004497,0.0002469,0.01881,0,-1,0.00174,20,7.5
66,-65,-284.651,5.651263868,0.2508,0.004497,0.0002469,0.01871,0,-1,0.00173,20,7.6
66,-65,-284.67,5.651330615,0.2508,0.004496,0.0002469,0.01862,0,-1,0.00172,20,7.7
66,-65,-284.693,5.651411407,0.2508,0.004494,0.0002469,0.01852,0,-1,0.00172,20,7.8
66,-65,-284.718,5.651499217,0.2508,0.004493,0.0002468,0.01843,0,-1,0.00171,20,7.9
66,-65,-284.746,5.651597555,0.2507,0.004492,0.0002468,0.01834,0,-1,0.0017,20,8
66,-65,-284.777,5.651706418,0.2507,0.00449,0.0002468,0.01824,0,-1,0.00169,20,8.1
66,-65,-284.81,5.651822291,0.2507,0.004488,0.0002467,0.01815,0,-1,0.00168,20,8.2
66,-65,-284.845,5.651945173,0.2507,0.004487,0.0002467,0.01806,0,-1,0.00167,20,8.3
66,-65,-284.883,5.65207857,0.2507,0.004485,0.0002467,0.01797,0,-1,0.00166,20,8.4
66,-65,-284.923,5.652218968,0.2507,0.004483,0.0002466,0.01788,0,-1,0.00166,20,8.5
66,-65,-284.965,5.652366366,0.2507,0.00448,0.0002466,0.01779,0,-1,0.00165,20,8.6
66,-65,-285.009,5.652520759,0.2507,0.004478,0.0002465,0.0177,0,-1,0.00164,20,8.7
66,-65,-285.055,5.652682144,0.2507,0.004476,0.0002464,0.01761,0,-1,0.00163,20,8.8
66,-65,-285.104,5.652854026,0.2507,0.004473,0.0002464,0.01752,0,-1,0.00162,20,8.9
66,-65,-285.154,5.653029385,0.2506,0.004471,0.0002463,0.01744,0,-1,0.00161,20,9
66,-65,-285.206,5.653211726,0.2506,0.004468,0.0002463,0.01735,0,-1,0.00161,20,9.1
66,-65,-285.261,5.653404551,0.2506,0.004465,0.0002462,0.01726,0,-1,0.0016,20,9.2
66,-65,-285.317,5.653600843,0.2506,0.004462,0.0002461,0.01718,0,-1,0.00159,20,9.3
66,-65,-285.375,5.653804105,0.2506,0.00446,0.0002461,0.01709,0,-1,0.00158,20,9.4
66,-65,-285.435,5.654014332,0.2506,0.004456,0.000246,0.01701,0,-1,0.00157,20,9.5
66,-65,-285.497,5.654231521,0.2506,0.004453,0.0002459,0.01692,0,-1,0.00157,20,9.6
66,-65,-285.56,5.654452165,0.2505,0.00445,0.0002458,0.01684,0,-1,0.00156,20,9.7
66,-65,-285.625,5.654679762,0.2505,0.004447,0.0002458,0.01676,0,-1,0.00155,20,9.8
66,-65,-285.691,5.654910807,0.2505,0.004443,0.0002457,0.01667,0,-1,0.00154,20,9.9
66,-65,-285.759,5.655148798,0.2505,0.00444,0.0002456,0.01659,0,-1,0.00154,20,10
66,-65,-285.829,5.65539373,0.2505,0.004436,0.0002455,0.01651,0,-1,0.00153,20,10.1
66,-65,-285.9,5.655642099,0.2505,0.004433,0.0002454,0.01643,0,-1,0.00152,20,10.2
66,-65,-285.972,5.655893904,0.2504,0.004429,0.0002454,0.01635,0,-1,0.00151,20,10.3
66,-65,-286.046,5.656152637,0.2504,0.004425,0.0002453,0.01627,0,-1,0.00151,20,10.4
66,-65,-286.121,5.656414798,0.2504,0.004421,0.0002452,0.01619,0,-1,0.0015,20,10.5
66,-65,-286.197,5.656680385,0.2504,0.004418,0.0002451,0.01611,0,-1,0.00149,20,10.6
66,-65,-286.275,5.656952887,0.2504,0.004414,0.000245,0.01604,0,-1,0.00148,20,10.7
66,-65,-286.354,5.657228808,0.2503,0.00441,0.0002449,0.01596,0,-1,0.00148,20,10.8
66,-65,-286.434,5.657508143,0.2503,0.004405,0.0002448,0.01588,0,-1,0.00147,20,10.9
66,-65,-286.515,5.657790891,0.2503,0.004401,0.0002447,0.01581,0,-1,0.00146,20,11
66,-65,-286.597,5.658077048,0.2503,0.004397,0.0002446,0.01573,0,-1,0.00146,20,11.1
66,-65,-286.681,5.658370099,0.2503,0.004393,0.0002445,0.01566,0,-1,0.00145,20,11.2
66,-65,-286.765,5.658663065,0.2502,0.004389,0.0002444,0.01558,0,-1,0.00144,20,11.3
66,-65,-286.851,5.658962917,0.2502,0.004384,0.0002443,0.01551,0,-1,0.00144,20,11.4
66,-65,-286.937,5.659262679,0.2502,0.00438,0.0002442,0.01544,0,-1,0.00143,20,11.5
66,-65,-287.025,5.65956932,0.2502,0.004375,0.0002441,0.01536,0,-1,0.00142,20,11.6
66,-65,-287.113,5.659875866,0.2501,0.004371,0.000244,0.01529,0,-1,0.00142,20,11.7
66,-65,-287.202,5.660185801,0.2501,0.004366,0.0002439,0.01522,0,-1,0.00141,20,11.8
66,-65,-287.293,5.660502601,0.2501,0.004362,0.0002438,0.01515,0,-1,0.0014,20,11.9
66,-65,-287.384,5.660819301,0.2501,0.004357,0.0002437,0.01508,0,-1,0.0014,20,12
66,-65,-287.476,5.661139378,0.25,0.004352,0.0002436,0.01501,0,-1,0.00139,20,12.1
66,-65,-287.569,5.661462831,0.25,0.004347,0.0002435,0.01494,0,-1,0.00138,20,12.2
66,-65,-287.662,5.66178618,0.25,0.004343,0.0002433,0.01487,0,-1,0.00138,20,12.3
66,-65,-287.757,5.662116374,0.25,0.004338,0.0002432,0.0148,0,-1,0.00137,20,12.4
66,-65,-287.852,5.662446459,0.25,0.004333,0.0002431,0.01473,0,-1,0.00136,20,12.5
66,-65,-287.948,5.662779908,0.2499,0.004328,0.000243,0.01467,0,-1,0.00136,20,12.6
66,-65,-288.044,5.663113246,0.2499,0.004323,0.0002429,0.0146,0,-1,0.00135,20,12.7
66,-65,-288.142,5.663453414,0.2499,0.004318,0.0002428,0.01454,0,-1,0.00135,20,12.8
66,-65,-288.24,5.663793466,0.2499,0.004313,0.0002427,0.01447,0,-1,0.00134,20,12.9
66,-65,-288.338,5.664133403,0.2498,0.004308,0.0002425,0.01441,0,-1,0.00133,20,13
66,-65,-288.438,5.664480158,0.2498,0.004303,0.0002424,0.01434,0,-1,0.00133,20,13.1
66,-65,-288.538,5.664826793,0.2498,0.004298,0.0002423,0.01428,0,-1,0.00132,20,13.2
66,-65,-288.638,5.665173308,0.2497,0.004293,0.0002422,0.01421,0,-1,0.00132,20,13.3
66,-65,-288.74,5.665526629,0.2497,0.004288,0.0002421,0.01415,0,-1,0.00131,20,13.4
66,-65,-288.842,5.665879826,0.2497,0.004282,0.0002419,0.01409,0,-1,0.0013,20,13.5
66,-65,-288.944,5.666232898,0.2497,0.004277,0.0002418,0.01403,0,-1,0.0013,20,13.6
66,-65,-289.047,5.666589305,0.2496,0.004272,0.0002417,0.01397,0,-1,0.00129,20,13.7
66,-65,-289.15,5.666945585,0.2496,0.004267,0.0002416,0.01391,0,-1,0.00129,20,13.8
66,-65,-289.254,5.667305195,0.2496,0.004261,0.0002414,0.01385,0,-1,0.00128,20,13.9
66,-65,-289.359,5.667668132,0.2496,0.004256,0.0002413,0.01379,0,-1,0.00128,20,14
66,-65,-289.464,5.668030937,0.2495,0.004251,0.0002412,0.01373,0,-1,0.00127,20,14.1
66,-65,-289.569,5.668393611,0.2495,0.004245,0.0002411,0.01367,0,-1,0.00127,20,14.2
66,-65,-289.675,5.668759605,0.2495,0.00424,0.0002409,0.01361,0,-1,0.00126,20,14.3
66,-65,-289.782,5.669128916,0.2495,0.004234,0.0002408,0.01355,0,-1,0.00125,20,14.4
66,-65,-289.889,5.669498091,0.2494,0.004229,0.0002407,0.01349,0,-1,0.00125,20,14.5
66,-65,-289.996,5.66986713,0.2494,0.004224,0.0002406,0.01344,0,-1,0.00124,20,14.6
66,-65,-290.104,5.670239479,0.2494,0.004218,0.0002404,0.01338,0,-1,0.00124,20,14.7
66,-65,-290.212,5.67061169,0.2493,0.004213,0.0002403,0.01332,0,-1,0.00123,20,14.8
66,-65,-290.32,5.670983763,0.2493,0.004207,0.0002402,0.01327,0,-1,0.00123,20,14.9
66,-65,-290.429,5.67135914,0.2493,0.004201,0.00024,0.01321,0,-1,0.00122,20,15
66,-65,-290.538,5.671734377,0.2493,0.004196,0.0002399,0.01316,0,-1,0.00122,20,15.1
66,-65,-290.648,5.672112913,0.2492,0.00419,0.0002398,0.0131,0,-1,0.00121,20,15.2
66,-65,-290.758,5.672491306,0.2492,0.004185,0.0002397,0.01305,0,-1,0.00121,20,15.3
66,-65,-290.868,5.672869556,0.2492,0.004179,0.0002395,0.013,0,-1,0.0012,20,15.4
66,-65,-290.979,5.6732511,0.2491,0.004173,0.0002394,0.01294,0,-1,0.0012,20,15.5
66,-65,-291.089,5.673629062,0.2491,0.004168,0.0002393,0.01289,0,-1,0.00119,20,15.6
66,-65,-291.2,5.674010316,0.2491,0.004162,0.0002391,0.01284,0,-1,0.00119,20,15.7
66,-65,-291.312,5.674394858,0.2491,0.004156,0.000239,0.01279,0,-1,0.00118,20,15.8
66,-65,-291.424,5.674779251,0.249,0.004151,0.0002389,0.01273,0,-1,0.00118,20,15.9
66,-65,-291.536,5.675163497,0.249,0.004145,0.0002387,0.01268,0,-1,0.00117,20,16
66,-65,-291.648,5.675547596,0.249,0.004139,0.0002386,0.01263,0,-1,0.00117,20,16.1
66,-65,-291.76,5.675931547,0.2489,0.004133,0.0002385,0.01258,0,-1,0.00116,20,16.2
66,-65,-291.873,5.676318776,0.2489,0.004128,0.0002383,0.01253,0,-1,0.00116,20,16.3
66,-65,-291.986,5.676705856,0.2489,0.004122,0.0002382,0.01248,0,-1,0.00116,20,16.4
66,-65,-292.099,5.677092786,0.2489,0.004116,0.0002381,0.01243,0,-1,0.00115,20,16.5
66,-65,-292.212,5.677479566,0.2488,0.00411,0.0002379,0.01238,0,-1,0.00115,20,16.6
66,-65,-292.327,5.677873039,0.2488,0.004104,0.0002378,0.01234,0,-1,0.00114,20,16.7
66,-65,-292.443,5.678269776,0.2488,0.004099,0.0002377,0.01229,0,-1,0.00114,20,16.8
66,-65,-292.559,5.678666356,0.2487,0.004093,0.0002375,0.01225,0,-1,0.00113,20,16.9
66,-65,-292.675,5.679062778,0.2487,0.004087,0.0002374,0.0122,0,-1,0.00113,20,17
66,-65,-292.792,5.679462459,0.2487,0.004081,0.0002372,0.01216,0,-1,0.00113,20,17.1
66,-65,-292.908,5.679858567,0.2487,0.004075,0.0002371,0.01211,0,-1,0.00112,20,17.2
66,-65,-293.025,5.68025793,0.2486,0.004069,0.000237,0.01207,0,-1,0.00112,20,17.3
66,-65,-293.143,5.680660545,0.2486,0.004063,0.0002368,0.01203,0,-1,0.00111,20,17.4
66,-65,-293.26,5.681059588,0.2486,0.004057,0.0002367,0.01198,0,-1,0.00111,20,17.5
66,-65,-293.377,5.681458471,0.2485,0.004051,0.0002365,0.01194,0,-1,0.00111,20,17.6
66,-65,-293.495,5.681860603,0.2485,0.004045,0.0002364,0.01189,0,-1,0.0011,20,17.7
66,-65,-293.612,5.682259168,0.2485,0.004039,0.0002363,0.01185,0,-1,0.0011,20,17.8
66,-65,-293.73,5.682660978,0.2484,0.004033,0.0002361,0.0118,0,-1,0.00109,20,17.9
66,-65,-293.848,5.683062627,0.2484,0.004027,0.000236,0.01176,0,-1,0.00109,20,18
66,-65,-293.966,5.683464114,0.2484,0.004021,0.0002358,0.01172,0,-1,0.00109,20,18.1
66,-65,-294.084,5.683865441,0.2483,0.004015,0.0002357,0.01168,0,-1,0.00108,20,18.2
66,-65,-294.202,5.684266606,0.2483,0.004009,0.0002356,0.01163,0,-1,0.00108,20,18.3
66,-65,-294.321,5.684671008,0.2483,0.004003,0.0002354,0.01159,0,-1,0.00107,20,18.4
66,-65,-294.439,5.685071851,0.2483,0.003997,0.0002353,0.01155,0,-1,0.00107,20,18.5
66,-65,-294.557,5.685472533,0.2482,0.003991,0.0002351,0.01151,0,-1,0.00107,20,18.6
66,-65,-294.676,5.685876448,0.2482,0.003985,0.000235,0.01146,0,-1,0.00106,20,18.7
66,-65,-294.794,5.686276807,0.2482,0.003978,0.0002349,0.01142,0,-1,0.00106,20,18.8
66,-65,-294.913,5.686680398,0.2481,0.003972,0.0002347,0.01138,0,-1,0.00105,20,18.9
66,-65,-295.032,5.687083825,0.2481,0.003966,0.0002346,0.01134,0,-1,0.00105,20,19
66,-65,-295.151,5.68748709,0.2481,0.00396,0.0002344,0.0113,0,-1,0.00105,20,19.1
66,-65,-295.27,5.687890192,0.248,0.003954,0.0002343,0.01126,0,-1,0.00104,20,19.2
66,-65,-295.388,5.688289746,0.248,0.003948,0.0002341,0.01122,0,-1,0.00104,20,19.3
66,-65,-295.507,5.688692525,0.248,0.003942,0.000234,0.01118,0,-1,0.00104,20,19.4
66,-65,-295.626,5.689095142,0.248,0.003936,0.0002339,0.01114,0,-1,0.00103,20,19.5
66,-65,-295.746,5.689500978,0.2479,0.00393,0.0002337,0.0111,0,-1,0.00103,20,19.6
66,-65,-295.865,5.689903269,0.2479,0.003924,0.0002336,0.01106,0,-1,0.00102,20,19.7
66,-65,-295.984,5.690305399,0.2479,0.003918,0.0002334,0.01102,0,-1,0.00102,20,19.8
66,-65,-296.103,5.690707367,0.2478,0.003912,0.0002333,0.01099,0,-1,0.00102,20,19.9
66,-65,-296.222,5.691109173,0.2478,0.003906,0.0002332,0.01095,0,-1,0.00101,20,20
66,-65,-296.341,5.691510818,0.2478,0.003899,0.000233,0.01091,0,-1,0.00101,20,20.1
66,-65,-296.461,5.691915675,0.2477,0.003893,0.0002329,0.01087,0,-1,0.00101,20,20.2
66,-65,-296.58,5.692316997,0.2477,0.003887,0.0002327,0.01083,0,-1,0.001,20,20.3
66,-65,-296.699,5.692718157,0.2477,0.003881,0.0002326,0.0108,0,-1,0.001,20,20.4
66,-65,-296.819,5.693122525,0.2476,0.003875,0.0002324,0.01076,0,-1,0.000996,20,20.5
66,-65,-296.938,5.693523363,0.2476,0.003869,0.0002323,0.01072,0,-1,0.000993,20,20.6
66,-65,-297.058,5.693927406,0.2476,0.003863,0.0002322,0.01069,0,-1,0.000989,20,20.7
66,-65,-297.177,5.694327921,0.2476,0.003857,0.000232,0.01065,0,-1,0.000986,20,20.8
66,-65,-297.297,5.694731639,0.2475,0.003851,0.0002319,0.01061,0,-1,0.000983,20,20.9
66,-65,-297.416,5.695131832,0.2475,0.003845,0.0002317,0.01058,0,-1,0.000979,20,21
66,-65,-297.539,5.695545309,0.2475,0.003838,0.0002316,0.01055,0,-1,0.000977,20,21.1
66,-65,-297.661,5.695955255,0.2474,0.003832,0.0002314,0.01052,0,-1,0.000974,20,21.2
66,-65,-297.785,5.69637175,0.2474,0.003826,0.0002313,0.01049,0,-1,0.000971,20,21.3
66,-65,-297.908,5.696784714,0.2474,0.003819,0.0002311,0.01046,0,-1,0.000969,20,21.4
66,-65,-298.031,5.697197508,0.2473,0.003813,0.000231,0.01043,0,-1,0.000966,20,21.5
66,-65,-298.154,5.697610132,0.2473,0.003807,0.0002309,0.0104,0,-1,0.000963,20,21.6
66,-65,-298.276,5.698019232,0.2473,0.003801,0.0002307,0.01036,0,-1,0.00096,20,21.7
66,-65,-298.399,5.698431517,0.2472,0.003794,0.0002306,0.01033,0,-1,0.000957,20,21.8
66,-65,-298.522,5.698843632,0.2472,0.003788,0.0002304,0.0103,0,-1,0.000954,20,21.9
66,-65,-298.644,5.699252229,0.2472,0.003782,0.0002303,0.01027,0,-1,0.000951,20,22
66,-65,-298.767,5.699664005,0.2471,0.003776,0.0002301,0.01023,0,-1,0.000948,20,22.1
66,-65,-298.889,5.700072267,0.2471,0.003769,0.00023,0.0102,0,-1,0.000945,20,22.2
66,-65,-299.011,5.700480362,0.2471,0.003763,0.0002298,0.01017,0,-1,0.000942,20,22.3
66,-65,-299.134,5.700891634,0.2471,0.003757,0.0002297,0.01014,0,-1,0.000939,20,22.4
66,-65,-299.256,5.701299394,0.247,0.003751,0.0002295,0.0101,0,-1,0.000936,20,22.5
66,-65,-299.378,5.701706989,0.247,0.003744,0.0002294,0.01007,0,-1,0.000933,20,22.6
66,-65,-299.5,5.702114418,0.247,0.003738,0.0002293,0.01004,0,-1,0.00093,20,22.7
66,-65,-299.622,5.70252168,0.2469,0.003732,0.0002291,0.01001,0,-1,0.000927,20,22.8
66,-65,-299.744,5.702928777,0.2469,0.003726,0.000229,0.009978,0,-1,0.000924,20,22.9
66,-65,-299.866,5.703335708,0.2469,0.003719,0.0002288,0.009946,0,-1,0.000921,20,23
66,-65,-299.988,5.703742474,0.2468,0.003713,0.0002287,0.009915,0,-1,0.000918,20,23.1
66,-65,-300.11,5.704149074,0.2468,0.003707,0.0002285,0.009884,0,-1,0.000915,20,23.2
66,-65,-300.232,5.704555509,0.2468,0.003701,0.0002284,0.009853,0,-1,0.000912,20,23.3
66,-65,-300.353,5.70495845,0.2467,0.003695,0.0002282,0.009823,0,-1,0.00091,20,23.4
66,-65,-300.475,5.705364556,0.2467,0.003688,0.0002281,0.009792,0,-1,0.000907,20,23.5
66,-65,-300.597,5.705770497,0.2467,0.003682,0.0002279,0.009762,0,-1,0.000904,20,23.6
66,-65,-300.718,5.706172949,0.2466,0.003676,0.0002278,0.009732,0,-1,0.000901,20,23.7
66,-65,-300.84,5.706578562,0.2466,0.00367,0.0002277,0.009702,0,-1,0.000898,20,23.8
66,-65,-300.962,5.706984011,0.2466,0.003664,0.0002275,0.009672,0,-1,0.000896,20,23.9
66,-65,-301.083,5.707385974,0.2466,0.003657,0.0002274,0.009642,0,-1,0.000893,20,24
66,-65,-301.205,5.707791096,0.2465,0.003651,0.0002272,0.009612,0,-1,0.00089,20,24.1
66,-65,-301.326,5.708192735,0.2465,0.003645,0.0002271,0.009583,0,-1,0.000887,20,24.2
66,-65,-301.448,5.70859753,0.2465,0.003639,0.0002269,0.009553,0,-1,0.000885,20,24.3
66,-65,-301.569,5.708998846,0.2464,0.003633,0.0002268,0.009524,0,-1,0.000882,20,24.4
66,-65,-301.693,5.709409944,0.2464,0.003626,0.0002266,0.009502,0,-1,0.00088,20,24.5
66,-65,-301.82,5.709830813,0.2464,0.00362,0.0002265,0.00949,0,-1,0.000879,20,24.6
66,-65,-301.947,5.710251505,0.2463,0.003613,0.0002263,0.009468,0,-1,0.000877,20,24.7
66,-65,-302.074,5.71067202,0.2463,0.003607,0.0002262,0.009444,0,-1,0.000874,20,24.8
66,-65,-302.2,5.71108905,0.2463,0.0036,0.000226,0.009418,0,-1,0.000872,20,24.9
66,-65,-302.326,5.711505905,0.2462,0.003594,0.0002259,0.009391,0,-1,0.00087,20,25
