 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26.11.2022    Time:  10:20:35
 Units: L = cm   , T = days , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  34   -33.0000     -72.512 0.1405   0.1898E-01  0.9033E-03 -0.5075E-02  0.0000E+00      -1  -0.478E-04   20.00
  35   -34.0000     -71.795 0.1412   0.2003E-01  0.9223E-03 -0.5967E-02  0.0000E+00      -1  -0.562E-04   20.00
  36   -35.0000     -71.108 0.1419   0.2103E-01  0.9405E-03 -0.6851E-02  0.0000E+00      -1  -0.646E-04   20.00
  37   -36.0000     -70.447 0.1426   0.2199E-01  0.9581E-03 -0.7725E-02  0.0000E+00      -1  -0.728E-04   20.00
  38   -37.0000     -69.810 0.1432   0.2291E-01  0.9749E-03 -0.8593E-02  0.0000E+00      -1  -0.810E-04   20.00
  39   -38.0000     -69.197 0.1438   0.2381E-01  0.9912E-03 -0.9453E-02  0.0000E+00      -1  -0.891E-04   20.00
  40   -39.0000     -68.604 0.1444   0.2467E-01  0.1007E-02 -0.1031E-01  0.0000E+00      -1  -0.971E-04   20.00
  41   -40.0000     -68.032 0.1450   0.2550E-01  0.1022E-02 -0.1115E-01  0.0000E+00      -1  -0.105E-03   20.00
  42   -41.0000     -67.479 0.1456   0.2630E-01  0.1037E-02 -0.1199E-01  0.0000E+00      -1  -0.113E-03   20.00
  43   -42.0000     -66.944 0.1461   0.2708E-01  0.1051E-02 -0.1283E-01  0.0000E+00      -1  -0.121E-03   20.00
  44   -43.0000     -66.426 0.1466   0.2784E-01  0.1065E-02 -0.1365E-01  0.0000E+00      -1  -0.129E-03   20.00
  45   -44.0000     -65.925 0.1471   0.2856E-01  0.1078E-02 -0.1447E-01  0.0000E+00      -1  -0.136E-03   20.00
  46   -45.0000     -65.439 0.1476   0.2927E-01  0.1091E-02 -0.1529E-01  0.0000E+00      -1  -0.144E-03   20.00
  47   -46.0000     -64.969 0.1481   0.2995E-01  0.1103E-02 -0.1609E-01  0.0000E+00      -1  -0.152E-03   20.00
  48   -47.0000     -64.514 0.1485   0.3062E-01  0.1115E-02 -0.1689E-01  0.0000E+00      -1  -0.159E-03   20.00
  49   -48.0000     -64.073 0.1490   0.3126E-01  0.1127E-02 -0.1769E-01  0.0000E+00      -1  -0.167E-03   20.00
  50   -49.0000     -63.646 0.1494   0.3188E-01  0.1138E-02 -0.1847E-01  0.0000E+00      -1  -0.174E-03   20.00
  51   -50.0000     -63.232 0.1498   0.3248E-01  0.1149E-02 -0.1925E-01  0.0000E+00      -1  -0.181E-03   20.00
  52   -51.0000     -62.831 0.1502   0.3306E-01  0.1160E-02 -0.2003E-01  0.0000E+00      -1  -0.189E-03   20.00
  53   -52.0000     -62.444 0.1506   0.3363E-01  0.1170E-02 -0.2079E-01  0.0000E+00      -1  -0.196E-03   20.00
  54   -53.0000     -62.068 0.1510   0.3417E-01  0.1180E-02 -0.2155E-01  0.0000E+00      -1  -0.203E-03   20.00
  55   -54.0000     -61.705 0.1514   0.3470E-01  0.1190E-02 -0.2230E-01  0.0000E+00      -1  -0.210E-03   20.00
  56   -55.0000     -61.353 0.1517   0.3521E-01  0.1199E-02 -0.2304E-01  0.0000E+00      -1  -0.217E-03   20.00
  57   -56.0000     -61.013 0.1521   0.3571E-01  0.1208E-02 -0.2378E-01  0.0000E+00      -1  -0.224E-03   20.00
  58   -57.0000     -60.685 0.1524   0.3619E-01  0.1217E-02 -0.2451E-01  0.0000E+00      -1  -0.231E-03   20.00
  59   -58.0000     -60.368 0.1527   0.3665E-01  0.1225E-02 -0.2524E-01  0.0000E+00      -1  -0.238E-03   20.00
  60   -59.0000     -60.062 0.1530   0.3709E-01  0.1233E-02 -0.2597E-01  0.0000E+00      -1  -0.245E-03   20.00
  61   -60.0000     -59.763 0.1534   0.3811E-01  0.1245E-02 -0.2687E-01  0.0000E+00      -1  -0.253E-03   20.00
  62   -61.0000     -59.469 0.1539   0.3946E-01  0.1260E-02 -0.2795E-01  0.0000E+00      -1  -0.263E-03   20.00
  63   -62.0000     -59.179 0.1543   0.4080E-01  0.1274E-02 -0.2903E-01  0.0000E+00      -1  -0.274E-03   20.00
  64   -63.0000     -58.893 0.1547   0.4212E-01  0.1287E-02 -0.3013E-01  0.0000E+00      -1  -0.284E-03   20.00
  65   -64.0000     -58.610 0.1552   0.4342E-01  0.1301E-02 -0.3123E-01  0.0000E+00      -1  -0.294E-03   20.00
  66   -65.0000     -58.331 0.1556   0.4470E-01  0.1314E-02 -0.3233E-01  0.0000E+00      -1  -0.305E-03   20.00
  67   -66.0000     -58.056 0.1560   0.4597E-01  0.1328E-02 -0.3345E-01  0.0000E+00      -1  -0.315E-03   20.00
  68   -67.0000     -57.786 0.1564   0.4721E-01  0.1341E-02 -0.3457E-01  0.0000E+00      -1  -0.326E-03   20.00
  69   -68.0000     -57.521 0.1568   0.4843E-01  0.1353E-02 -0.3569E-01  0.0000E+00      -1  -0.336E-03   20.00
  70   -69.0000     -57.260 0.1572   0.4963E-01  0.1366E-02 -0.3682E-01  0.0000E+00      -1  -0.347E-03   20.00
  71   -70.0000     -57.005 0.1576   0.5081E-01  0.1378E-02 -0.3795E-01  0.0000E+00      -1  -0.358E-03   20.00
  72   -71.0000     -56.754 0.1580   0.5197E-01  0.1390E-02 -0.3908E-01  0.0000E+00      -1  -0.368E-03   20.00
  73   -72.0000     -56.509 0.1583   0.5309E-01  0.1402E-02 -0.4022E-01  0.0000E+00      -1  -0.379E-03   20.00
  74   -73.0000     -56.269 0.1587   0.5420E-01  0.1414E-02 -0.4135E-01  0.0000E+00      -1  -0.390E-03   20.00
  75   -74.0000     -56.035 0.1590   0.5528E-01  0.1425E-02 -0.4249E-01  0.0000E+00      -1  -0.400E-03   20.00
  76   -75.0000     -55.807 0.1594   0.5633E-01  0.1436E-02 -0.4363E-01  0.0000E+00      -1  -0.411E-03   20.00
  77   -76.0000     -55.584 0.1597   0.5735E-01  0.1447E-02 -0.4476E-01  0.0000E+00      -1  -0.422E-03   20.00
  78   -77.0000     -55.368 0.1600   0.5835E-01  0.1457E-02 -0.4589E-01  0.0000E+00      -1  -0.433E-03   20.00
  79   -78.0000     -55.158 0.1604   0.5932E-01  0.1467E-02 -0.4703E-01  0.0000E+00      -1  -0.443E-03   20.00
  80   -79.0000     -54.954 0.1607   0.6026E-01  0.1477E-02 -0.4816E-01  0.0000E+00      -1  -0.454E-03   20.00
  81   -80.0000     -54.756 0.1610   0.6117E-01  0.1487E-02 -0.4929E-01  0.0000E+00      -1  -0.465E-03   20.00
  82   -81.0000     -54.565 0.1613   0.6204E-01  0.1496E-02 -0.5042E-01  0.0000E+00      -1  -0.475E-03   20.00
  83   -82.0000     -54.382 0.1615   0.6289E-01  0.1505E-02 -0.5154E-01  0.0000E+00      -1  -0.486E-03   20.00
  84   -83.0000     -54.205 0.1618   0.6371E-01  0.1513E-02 -0.5266E-01  0.0000E+00      -1  -0.496E-03   20.00
  85   -84.0000     -54.035 0.1621   0.6449E-01  0.1522E-02 -0.5378E-01  0.0000E+00      -1  -0.507E-03   20.00
  86   -85.0000     -53.873 0.1623   0.6523E-01  0.1529E-02 -0.5490E-01  0.0000E+00      -1  -0.517E-03   20.00
  87   -86.0000     -53.718 0.1625   0.6594E-01  0.1537E-02 -0.5601E-01  0.0000E+00      -1  -0.528E-03   20.00
  88   -87.0000     -53.572 0.1628   0.6662E-01  0.1544E-02 -0.5712E-01  0.0000E+00      -1  -0.538E-03   20.00
  89   -88.0000     -53.433 0.1630   0.6726E-01  0.1551E-02 -0.5823E-01  0.0000E+00      -1  -0.549E-03   20.00
  90   -89.0000     -53.304 0.1632   0.6785E-01  0.1557E-02 -0.5933E-01  0.0000E+00      -1  -0.559E-03   20.00
  91   -90.0000     -53.183 0.1633   0.6841E-01  0.1563E-02 -0.6044E-01  0.0000E+00      -1  -0.570E-03   20.00
  92   -91.0000     -53.071 0.1635   0.6893E-01  0.1568E-02 -0.6153E-01  0.0000E+00      -1  -0.580E-03   20.00
  93   -92.0000     -52.968 0.1637   0.6940E-01  0.1573E-02 -0.6263E-01  0.0000E+00      -1  -0.590E-03   20.00
  94   -93.0000     -52.876 0.1638   0.6982E-01  0.1577E-02 -0.6372E-01  0.0000E+00      -1  -0.601E-03   20.00
  95   -94.0000     -52.794 0.1639   0.7020E-01  0.1581E-02 -0.6481E-01  0.0000E+00      -1  -0.611E-03   20.00
  96   -95.0000     -52.722 0.1640   0.7053E-01  0.1585E-02 -0.6590E-01  0.0000E+00      -1  -0.621E-03   20.00
  97   -96.0000     -52.663 0.1641   0.7081E-01  0.1588E-02 -0.6698E-01  0.0000E+00      -1  -0.631E-03   20.00
  98   -97.0000     -52.615 0.1642   0.7103E-01  0.1590E-02 -0.6807E-01  0.0000E+00      -1  -0.642E-03   20.00
  99   -98.0000     -52.580 0.1643   0.7119E-01  0.1592E-02 -0.6915E-01  0.0000E+00      -1  -0.652E-03   20.00
 100   -99.0000     -52.558 0.1643   0.7129E-01  0.1593E-02 -0.7023E-01  0.0000E+00      -1  -0.662E-03   20.00
 101  -100.0000     -52.550 0.1643   0.7132E-01  0.1593E-02 -0.7077E-01  0.0000E+00      -1  -0.667E-03   20.00
end


 Time:       23.3000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000 -100000.000 0.0651   0.9987E-15  0.1092E-08  0.1466E-01  0.0000E+00      -1   0.138E-03   20.00
   2    -1.0000    -996.096 0.0724   0.2961E-06  0.6695E-05  0.1461E-01  0.0000E+00      -1   0.138E-03   20.00
   3    -2.0000    -305.825 0.0862   0.4194E-04  0.6160E-04  0.1444E-01  0.0000E+00      -1   0.136E-03   20.00
   4    -3.0000    -205.655 0.0954   0.2469E-03  0.1334E-03  0.1415E-01  0.0000E+00      -1   0.133E-03   20.00
   5    -4.0000    -170.239 0.1010   0.5658E-03  0.1914E-03  0.1376E-01  0.0000E+00      -1   0.130E-03   20.00
   6    -5.0000    -150.286 0.1049   0.8627E-03  0.2349E-03  0.1328E-01  0.0000E+00      -1   0.125E-03   20.00
   7    -6.0000    -137.693 0.1084   0.1384E-02  0.2841E-03  0.1280E-01  0.0000E+00      -1   0.121E-03   20.00
   8    -7.0000    -128.683 0.1110   0.1756E-02  0.3192E-03  0.1236E-01  0.0000E+00      -1   0.116E-03   20.00
   9    -8.0000    -121.322 0.1131   0.2061E-02  0.3480E-03  0.1192E-01  0.0000E+00      -1   0.112E-03   20.00
  10    -9.0000    -115.485 0.1155   0.2777E-02  0.3886E-03  0.1139E-01  0.0000E+00      -1   0.107E-03   20.00
  11   -10.0000    -110.900 0.1175   0.3405E-02  0.4229E-03  0.1080E-01  0.0000E+00      -1   0.102E-03   20.00
  12   -11.0000    -107.036 0.1191   0.3935E-02  0.4519E-03  0.1024E-01  0.0000E+00      -1   0.965E-04   20.00
  13   -12.0000    -103.644 0.1206   0.4399E-02  0.4773E-03  0.9701E-02  0.0000E+00      -1   0.914E-04   20.00
  14   -13.0000    -100.596 0.1219   0.4817E-02  0.5001E-03  0.9171E-02  0.0000E+00      -1   0.864E-04   20.00
  15   -14.0000     -97.817 0.1231   0.5198E-02  0.5209E-03  0.8644E-02  0.0000E+00      -1   0.815E-04   20.00
  16   -15.0000     -95.266 0.1243   0.5606E-02  0.5413E-03  0.7995E-02  0.0000E+00      -1   0.754E-04   20.00
  17   -16.0000     -93.021 0.1258   0.6616E-02  0.5732E-03  0.7244E-02  0.0000E+00      -1   0.683E-04   20.00
  18   -17.0000     -91.046 0.1271   0.7503E-02  0.6013E-03  0.6526E-02  0.0000E+00      -1   0.615E-04   20.00
  19   -18.0000     -89.265 0.1283   0.8304E-02  0.6266E-03  0.5828E-02  0.0000E+00      -1   0.549E-04   20.00
  20   -19.0000     -87.633 0.1294   0.9038E-02  0.6498E-03  0.5144E-02  0.0000E+00      -1   0.485E-04   20.00
  21   -20.0000     -86.120 0.1304   0.9718E-02  0.6713E-03  0.4470E-02  0.0000E+00      -1   0.421E-04   20.00
  22   -21.0000     -84.708 0.1313   0.1035E-01  0.6914E-03  0.3803E-02  0.0000E+00      -1   0.358E-04   20.00
  23   -22.0000     -83.382 0.1322   0.1095E-01  0.7102E-03  0.3142E-02  0.0000E+00      -1   0.296E-04   20.00
  24   -23.0000     -82.132 0.1330   0.1151E-01  0.7280E-03  0.2486E-02  0.0000E+00      -1   0.234E-04   20.00
  25   -24.0000     -80.949 0.1338   0.1204E-01  0.7448E-03  0.1833E-02  0.0000E+00      -1   0.173E-04   20.00
  26   -25.0000     -79.826 0.1346   0.1255E-01  0.7608E-03  0.1184E-02  0.0000E+00      -1   0.112E-04   20.00
  27   -26.0000     -78.759 0.1353   0.1303E-01  0.7760E-03  0.5357E-03  0.0000E+00      -1   0.505E-05   20.00
  28   -27.0000     -77.743 0.1359   0.1348E-01  0.7904E-03 -0.1136E-03  0.0000E+00      -1  -0.107E-05   20.00
  29   -28.0000     -76.775 0.1366   0.1392E-01  0.8041E-03 -0.7660E-03  0.0000E+00      -1  -0.722E-05   20.00
  30   -29.0000     -75.852 0.1372   0.1433E-01  0.8172E-03 -0.1423E-02  0.0000E+00      -1  -0.134E-04   20.00
  31   -30.0000     -74.970 0.1380   0.1541E-01  0.8381E-03 -0.2234E-02  0.0000E+00      -1  -0.211E-04   20.00
  32   -31.0000     -74.140 0.1389   0.1662E-01  0.8601E-03 -0.3184E-02  0.0000E+00      -1  -0.300E-04   20.00
  33   -32.0000     -73.352 0.1396   0.1776E-01  0.8810E-03 -0.4109E-02  0.0000E+00      -1  -0.387E-04   20.00
  34   -33.0000     -72.601 0.1404   0.1885E-01  0.9009E-03 -0.5016E-02  0.0000E+00      -1  -0.473E-04   20.00
  35   -34.0000     -71.884 0.1411   0.1990E-01  0.9200E-03 -0.5909E-02  0.0000E+00      -1  -0.557E-04   20.00
  36   -35.0000     -71.195 0.1418   0.2090E-01  0.9382E-03 -0.6791E-02  0.0000E+00      -1  -0.640E-04   20.00
  37   -36.0000     -70.533 0.1425   0.2186E-01  0.9558E-03 -0.7664E-02  0.0000E+00      -1  -0.722E-04   20.00
  38   -37.0000     -69.896 0.1431   0.2279E-01  0.9727E-03 -0.8530E-02  0.0000E+00      -1  -0.804E-04   20.00
  39   -38.0000     -69.281 0.1437   0.2368E-01  0.9890E-03 -0.9388E-02  0.0000E+00      -1  -0.885E-04   20.00
  40   -39.0000     -68.688 0.1443   0.2455E-01  0.1005E-02 -0.1024E-01  0.0000E+00      -1  -0.965E-04   20.00
  41   -40.0000     -68.116 0.1449   0.2538E-01  0.1020E-02 -0.1108E-01  0.0000E+00      -1  -0.104E-03   20.00
  42   -41.0000     -67.562 0.1455   0.2618E-01  0.1035E-02 -0.1192E-01  0.0000E+00      -1  -0.112E-03   20.00
  43   -42.0000     -67.026 0.1460   0.2696E-01  0.1049E-02 -0.1275E-01  0.0000E+00      -1  -0.120E-03   20.00
  44   -43.0000     -66.508 0.1465   0.2772E-01  0.1063E-02 -0.1358E-01  0.0000E+00      -1  -0.128E-03   20.00
  45   -44.0000     -66.006 0.1470   0.2845E-01  0.1076E-02 -0.1440E-01  0.0000E+00      -1  -0.136E-03   20.00
  46   -45.0000     -65.520 0.1475   0.2915E-01  0.1089E-02 -0.1521E-01  0.0000E+00      -1  -0.143E-03   20.00
  47   -46.0000     -65.049 0.1480   0.2984E-01  0.1101E-02 -0.1601E-01  0.0000E+00      -1  -0.151E-03   20.00
  48   -47.0000     -64.593 0.1485   0.3050E-01  0.1113E-02 -0.1681E-01  0.0000E+00      -1  -0.158E-03   20.00
  49   -48.0000     -64.151 0.1489   0.3114E-01  0.1125E-02 -0.1760E-01  0.0000E+00      -1  -0.166E-03   20.00
  50   -49.0000     -63.723 0.1493   0.3177E-01  0.1136E-02 -0.1839E-01  0.0000E+00      -1  -0.173E-03   20.00
  51   -50.0000     -63.309 0.1498   0.3237E-01  0.1147E-02 -0.1916E-01  0.0000E+00      -1  -0.181E-03   20.00
  52   -51.0000     -62.908 0.1502   0.3295E-01  0.1158E-02 -0.1993E-01  0.0000E+00      -1  -0.188E-03   20.00
  53   -52.0000     -62.519 0.1506   0.3352E-01  0.1168E-02 -0.2070E-01  0.0000E+00      -1  -0.195E-03   20.00
  54   -53.0000     -62.143 0.1509   0.3407E-01  0.1178E-02 -0.2145E-01  0.0000E+00      -1  -0.202E-03   20.00
  55   -54.0000     -61.779 0.1513   0.3459E-01  0.1188E-02 -0.2220E-01  0.0000E+00      -1  -0.209E-03   20.00
  56   -55.0000     -61.426 0.1517   0.3511E-01  0.1197E-02 -0.2294E-01  0.0000E+00      -1  -0.216E-03   20.00
  57   -56.0000     -61.086 0.1520   0.3560E-01  0.1206E-02 -0.2368E-01  0.0000E+00      -1  -0.223E-03   20.00
  58   -57.0000     -60.757 0.1523   0.3608E-01  0.1215E-02 -0.2441E-01  0.0000E+00      -1  -0.230E-03   20.00
  59   -58.0000     -60.439 0.1527   0.3654E-01  0.1223E-02 -0.2512E-01  0.0000E+00      -1  -0.237E-03   20.00
  60   -59.0000     -60.132 0.1530   0.3699E-01  0.1232E-02 -0.2583E-01  0.0000E+00      -1  -0.243E-03   20.00
  61   -60.0000     -59.832 0.1533   0.3779E-01  0.1242E-02 -0.2671E-01  0.0000E+00      -1  -0.252E-03   20.00
  62   -61.0000     -59.540 0.1538   0.3914E-01  0.1256E-02 -0.2776E-01  0.0000E+00      -1  -0.262E-03   20.00
  63   -62.0000     -59.251 0.1542   0.4047E-01  0.1270E-02 -0.2883E-01  0.0000E+00      -1  -0.272E-03   20.00
  64   -63.0000     -58.965 0.1546   0.4179E-01  0.1284E-02 -0.2992E-01  0.0000E+00      -1  -0.282E-03   20.00
  65   -64.0000     -58.683 0.1551   0.4309E-01  0.1297E-02 -0.3101E-01  0.0000E+00      -1  -0.292E-03   20.00
  66   -65.0000     -58.404 0.1555   0.4437E-01  0.1311E-02 -0.3211E-01  0.0000E+00      -1  -0.303E-03   20.00
  67   -66.0000     -58.130 0.1559   0.4563E-01  0.1324E-02 -0.3322E-01  0.0000E+00      -1  -0.313E-03   20.00
  68   -67.0000     -57.860 0.1563   0.4687E-01  0.1337E-02 -0.3433E-01  0.0000E+00      -1  -0.324E-03   20.00
  69   -68.0000     -57.595 0.1567   0.4809E-01  0.1350E-02 -0.3545E-01  0.0000E+00      -1  -0.334E-03   20.00
  70   -69.0000     -57.335 0.1571   0.4929E-01  0.1362E-02 -0.3658E-01  0.0000E+00      -1  -0.345E-03   20.00
  71   -70.0000     -57.079 0.1575   0.5047E-01  0.1375E-02 -0.3770E-01  0.0000E+00      -1  -0.355E-03   20.00
  72   -71.0000     -56.829 0.1578   0.5162E-01  0.1387E-02 -0.3883E-01  0.0000E+00      -1  -0.366E-03   20.00
  73   -72.0000     -56.584 0.1582   0.5275E-01  0.1399E-02 -0.3996E-01  0.0000E+00      -1  -0.377E-03   20.00
  74   -73.0000     -56.344 0.1586   0.5385E-01  0.1410E-02 -0.4109E-01  0.0000E+00      -1  -0.387E-03   20.00
  75   -74.0000     -56.110 0.1589   0.5493E-01  0.1421E-02 -0.4222E-01  0.0000E+00      -1  -0.398E-03   20.00
  76   -75.0000     -55.882 0.1593   0.5598E-01  0.1432E-02 -0.4336E-01  0.0000E+00      -1  -0.409E-03   20.00
  77   -76.0000     -55.659 0.1596   0.5701E-01  0.1443E-02 -0.4449E-01  0.0000E+00      -1  -0.419E-03   20.00
  78   -77.0000     -55.443 0.1599   0.5800E-01  0.1454E-02 -0.4562E-01  0.0000E+00      -1  -0.430E-03   20.00
  79   -78.0000     -55.233 0.1603   0.5897E-01  0.1464E-02 -0.4675E-01  0.0000E+00      -1  -0.441E-03   20.00
  80   -79.0000     -55.028 0.1606   0.5991E-01  0.1474E-02 -0.4788E-01  0.0000E+00      -1  -0.451E-03   20.00
  81   -80.0000     -54.831 0.1609   0.6082E-01  0.1483E-02 -0.4900E-01  0.0000E+00      -1  -0.462E-03   20.00
  82   -81.0000     -54.640 0.1611   0.6170E-01  0.1492E-02 -0.5013E-01  0.0000E+00      -1  -0.472E-03   20.00
  83   -82.0000     -54.456 0.1614   0.6255E-01  0.1501E-02 -0.5125E-01  0.0000E+00      -1  -0.483E-03   20.00
  84   -83.0000     -54.279 0.1617   0.6336E-01  0.1510E-02 -0.5237E-01  0.0000E+00      -1  -0.494E-03   20.00
  85   -84.0000     -54.109 0.1619   0.6415E-01  0.1518E-02 -0.5349E-01  0.0000E+00      -1  -0.504E-03   20.00
  86   -85.0000     -53.947 0.1622   0.6489E-01  0.1526E-02 -0.5460E-01  0.0000E+00      -1  -0.515E-03   20.00
  87   -86.0000     -53.792 0.1624   0.6561E-01  0.1533E-02 -0.5571E-01  0.0000E+00      -1  -0.525E-03   20.00
  88   -87.0000     -53.645 0.1626   0.6628E-01  0.1540E-02 -0.5682E-01  0.0000E+00      -1  -0.536E-03   20.00
  89   -88.0000     -53.507 0.1629   0.6692E-01  0.1547E-02 -0.5792E-01  0.0000E+00      -1  -0.546E-03   20.00
  90   -89.0000     -53.377 0.1630   0.6752E-01  0.1553E-02 -0.5903E-01  0.0000E+00      -1  -0.556E-03   20.00
  91   -90.0000     -53.255 0.1632   0.6808E-01  0.1559E-02 -0.6013E-01  0.0000E+00      -1  -0.567E-03   20.00
  92   -91.0000     -53.143 0.1634   0.6859E-01  0.1565E-02 -0.6122E-01  0.0000E+00      -1  -0.577E-03   20.00
  93   -92.0000     -53.041 0.1636   0.6907E-01  0.1569E-02 -0.6231E-01  0.0000E+00      -1  -0.587E-03   20.00
  94   -93.0000     -52.948 0.1637   0.6949E-01  0.1574E-02 -0.6340E-01  0.0000E+00      -1  -0.598E-03   20.00
  95   -94.0000     -52.866 0.1638   0.6987E-01  0.1578E-02 -0.6449E-01  0.0000E+00      -1  -0.608E-03   20.00
  96   -95.0000     -52.794 0.1639   0.7020E-01  0.1581E-02 -0.6558E-01  0.0000E+00      -1  -0.618E-03   20.00
  97   -96.0000     -52.734 0.1640   0.7048E-01  0.1584E-02 -0.6666E-01  0.0000E+00      -1  -0.628E-03   20.00
  98   -97.0000     -52.686 0.1641   0.7070E-01  0.1587E-02 -0.6774E-01  0.0000E+00      -1  -0.638E-03   20.00
  99   -98.0000     -52.651 0.1641   0.7086E-01  0.1588E-02 -0.6882E-01  0.0000E+00      -1  -0.649E-03   20.00
 100   -99.0000     -52.629 0.1642   0.7096E-01  0.1589E-02 -0.6990E-01  0.0000E+00      -1  -0.659E-03   20.00
 101  -100.0000     -52.622 0.1642   0.7099E-01  0.1590E-02 -0.7044E-01  0.0000E+00      -1  -0.664E-03   20.00
end


 Time:       23.4000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000 -100000.000 0.0651   0.9987E-15  0.1092E-08  0.1459E-01  0.0000E+00      -1   0.138E-03   20.00
   2    -1.0000    -997.553 0.0724   0.2948E-06  0.6679E-05  0.1456E-01  0.0000E+00      -1   0.137E-03   20.00
   3    -2.0000    -306.288 0.0862   0.4177E-04  0.6146E-04  0.1440E-01  0.0000E+00      -1   0.136E-03   20.00
   4    -3.0000    -205.950 0.0954   0.2458E-03  0.1331E-03  0.1411E-01  0.0000E+00      -1   0.133E-03   20.00
   5    -4.0000    -170.484 0.1010   0.5627E-03  0.1909E-03  0.1371E-01  0.0000E+00      -1   0.129E-03   20.00
   6    -5.0000    -150.468 0.1048   0.8552E-03  0.2342E-03  0.1323E-01  0.0000E+00      -1   0.125E-03   20.00
   7    -6.0000    -137.849 0.1084   0.1377E-02  0.2835E-03  0.1275E-01  0.0000E+00      -1   0.120E-03   20.00
   8    -7.0000    -128.835 0.1109   0.1750E-02  0.3186E-03  0.1231E-01  0.0000E+00      -1   0.116E-03   20.00
   9    -8.0000    -121.475 0.1130   0.2054E-02  0.3474E-03  0.1188E-01  0.0000E+00      -1   0.112E-03   20.00
  10    -9.0000    -115.626 0.1154   0.2758E-02  0.3875E-03  0.1136E-01  0.0000E+00      -1   0.107E-03   20.00
  11   -10.0000    -111.030 0.1174   0.3387E-02  0.4220E-03  0.1077E-01  0.0000E+00      -1   0.101E-03   20.00
  12   -11.0000    -107.160 0.1191   0.3917E-02  0.4509E-03  0.1021E-01  0.0000E+00      -1   0.962E-04   20.00
  13   -12.0000    -103.766 0.1206   0.4383E-02  0.4764E-03  0.9672E-02  0.0000E+00      -1   0.912E-04   20.00
  14   -13.0000    -100.717 0.1219   0.4800E-02  0.4992E-03  0.9143E-02  0.0000E+00      -1   0.862E-04   20.00
  15   -14.0000     -97.938 0.1231   0.5181E-02  0.5200E-03  0.8617E-02  0.0000E+00      -1   0.812E-04   20.00
  16   -15.0000     -95.382 0.1242   0.5554E-02  0.5397E-03  0.7970E-02  0.0000E+00      -1   0.751E-04   20.00
  17   -16.0000     -93.130 0.1257   0.6566E-02  0.5717E-03  0.7221E-02  0.0000E+00      -1   0.681E-04   20.00
  18   -17.0000     -91.152 0.1270   0.7456E-02  0.5998E-03  0.6507E-02  0.0000E+00      -1   0.613E-04   20.00
  19   -18.0000     -89.368 0.1282   0.8258E-02  0.6251E-03  0.5812E-02  0.0000E+00      -1   0.548E-04   20.00
  20   -19.0000     -87.734 0.1293   0.8992E-02  0.6484E-03  0.5131E-02  0.0000E+00      -1   0.484E-04   20.00
  21   -20.0000     -86.221 0.1303   0.9673E-02  0.6699E-03  0.4459E-02  0.0000E+00      -1   0.420E-04   20.00
  22   -21.0000     -84.808 0.1312   0.1031E-01  0.6900E-03  0.3795E-02  0.0000E+00      -1   0.358E-04   20.00
  23   -22.0000     -83.481 0.1321   0.1090E-01  0.7088E-03  0.3136E-02  0.0000E+00      -1   0.296E-04   20.00
  24   -23.0000     -82.230 0.1330   0.1147E-01  0.7266E-03  0.2482E-02  0.0000E+00      -1   0.234E-04   20.00
  25   -24.0000     -81.046 0.1337   0.1200E-01  0.7434E-03  0.1831E-02  0.0000E+00      -1   0.173E-04   20.00
  26   -25.0000     -79.923 0.1345   0.1250E-01  0.7594E-03  0.1182E-02  0.0000E+00      -1   0.111E-04   20.00
  27   -26.0000     -78.856 0.1352   0.1298E-01  0.7746E-03  0.5353E-03  0.0000E+00      -1   0.505E-05   20.00
  28   -27.0000     -77.840 0.1359   0.1344E-01  0.7890E-03 -0.1113E-03  0.0000E+00      -1  -0.105E-05   20.00
  29   -28.0000     -76.872 0.1365   0.1388E-01  0.8028E-03 -0.7567E-03  0.0000E+00      -1  -0.713E-05   20.00
  30   -29.0000     -75.948 0.1371   0.1429E-01  0.8159E-03 -0.1397E-02  0.0000E+00      -1  -0.132E-04   20.00
  31   -30.0000     -75.064 0.1379   0.1527E-01  0.8356E-03 -0.2189E-02  0.0000E+00      -1  -0.206E-04   20.00
  32   -31.0000     -74.232 0.1388   0.1648E-01  0.8577E-03 -0.3128E-02  0.0000E+00      -1  -0.295E-04   20.00
  33   -32.0000     -73.443 0.1396   0.1763E-01  0.8786E-03 -0.4050E-02  0.0000E+00      -1  -0.382E-04   20.00
  34   -33.0000     -72.691 0.1403   0.1873E-01  0.8986E-03 -0.4956E-02  0.0000E+00      -1  -0.467E-04   20.00
  35   -34.0000     -71.972 0.1410   0.1977E-01  0.9176E-03 -0.5849E-02  0.0000E+00      -1  -0.551E-04   20.00
