,node,depth,head,theta,K,C,flux,sink,kappa,v/KsTop,temp,time
17275,56.0,-55.0,-55.638,0.1596,0.05711,0.001444,-0.03773,0.0,-1.0,-0.000356,20.0,16.400000000000002
17380,56.0,-55.0,-55.736,0.1595,0.05666,0.00144,-0.03741,0.0,-1.0,-0.000353,20.0,16.5
17485,56.0,-55.0,-55.833,0.1593,0.05621,0.001435,-0.0371,0.0,-1.0,-0.00035,20.0,16.6
17590,56.0,-55.0,-55.93,0.1592,0.05576,0.00143,-0.03678,0.0,-1.0,-0.000347,20.0,16.7
17695,56.0,-55.0,-56.027,0.1591,0.05532,0.001426,-0.03647,0.0,-1.0,-0.000344,20.0,16.8
17800,56.0,-55.0,-56.123,0.1589,0.05487,0.001421,-0.03616,0.0,-1.0,-0.000341,20.0,16.900000000000002
17905,56.0,-55.0,-56.219,0.1588,0.05443,0.001416,-0.03586,0.0,-1.0,-0.000338,20.0,17.0
18010,56.0,-55.0,-56.314,0.1586,0.05399,0.001412,-0.03555,0.0,-1.0,-0.000335,20.0,17.1
18115,56.0,-55.0,-56.409,0.1585,0.05355,0.001407,-0.03525,0.0,-1.0,-0.000332,20.0,17.2
18220,56.0,-55.0,-56.504,0.1583,0.05312,0.001402,-0.03495,0.0,-1.0,-0.000329,20.0,17.3
18325,56.0,-55.0,-56.599,0.1582,0.05268,0.001398,-0.03466,0.0,-1.0,-0.000327,20.0,17.400000000000002
18430,56.0,-55.0,-56.692,0.1581,0.05225,0.001393,-0.03436,0.0,-1.0,-0.000324,20.0,17.5
18535,56.0,-55.0,-56.786,0.1579,0.05182,0.001389,-0.03407,0.0,-1.0,-0.000321,20.0,17.6
18640,56.0,-55.0,-56.879,0.1578,0.05139,0.001384,-0.03378,0.0,-1.0,-0.000318,20.0,17.7
18745,56.0,-55.0,-56.972,0.1576,0.05096,0.00138,-0.0335,0.0,-1.0,-0.000316,20.0,17.8
18850,56.0,-55.0,-57.064,0.1575,0.05054,0.001375,-0.03321,0.0,-1.0,-0.000313,20.0,17.900000000000002
18955,56.0,-55.0,-57.156,0.1574,0.05011,0.001371,-0.03293,0.0,-1.0,-0.00031,20.0,18.0
19060,56.0,-55.0,-57.248,0.1572,0.04969,0.001367,-0.03265,0.0,-1.0,-0.000308,20.0,18.1
19165,56.0,-55.0,-57.339,0.1571,0.04927,0.001362,-0.03238,0.0,-1.0,-0.000305,20.0,18.2
19270,56.0,-55.0,-57.43,0.1569,0.04885,0.001358,-0.0321,0.0,-1.0,-0.000303,20.0,18.3
19375,56.0,-55.0,-57.52,0.1568,0.04844,0.001354,-0.03183,0.0,-1.0,-0.0003,20.0,18.400000000000002
19480,56.0,-55.0,-57.61,0.1567,0.04802,0.001349,-0.03156,0.0,-1.0,-0.000297,20.0,18.5
19585,56.0,-55.0,-57.699,0.1565,0.04761,0.001345,-0.0313,0.0,-1.0,-0.000295,20.0,18.6
19690,56.0,-55.0,-57.788,0.1564,0.0472,0.001341,-0.03103,0.0,-1.0,-0.000292,20.0,18.7
19795,56.0,-55.0,-57.877,0.1563,0.0468,0.001336,-0.03077,0.0,-1.0,-0.00029,20.0,18.8
19900,56.0,-55.0,-57.965,0.1561,0.04639,0.001332,-0.03051,0.0,-1.0,-0.000288,20.0,18.900000000000002
20005,56.0,-55.0,-58.053,0.156,0.04598,0.001328,-0.03025,0.0,-1.0,-0.000285,20.0,19.0
20110,56.0,-55.0,-58.14,0.1559,0.04558,0.001324,-0.03,0.0,-1.0,-0.000283,20.0,19.1
20215,56.0,-55.0,-58.227,0.1557,0.04518,0.001319,-0.02975,0.0,-1.0,-0.00028,20.0,19.200000000000003
20320,56.0,-55.0,-58.313,0.1556,0.04479,0.001315,-0.0295,0.0,-1.0,-0.000278,20.0,19.3
20425,56.0,-55.0,-58.399,0.1555,0.04439,0.001311,-0.02925,0.0,-1.0,-0.000276,20.0,19.400000000000002
20530,56.0,-55.0,-58.484,0.1554,0.044,0.001307,-0.02901,0.0,-1.0,-0.000273,20.0,19.5
20635,56.0,-55.0,-58.569,0.1552,0.04361,0.001303,-0.02877,0.0,-1.0,-0.000271,20.0,19.6
20740,56.0,-55.0,-58.654,0.1551,0.04322,0.001299,-0.02853,0.0,-1.0,-0.000269,20.0,19.700000000000003
20845,56.0,-55.0,-58.738,0.155,0.04283,0.001295,-0.02829,0.0,-1.0,-0.000267,20.0,19.8
20950,56.0,-55.0,-58.822,0.1548,0.04245,0.001291,-0.02806,0.0,-1.0,-0.000264,20.0,19.900000000000002
21055,56.0,-55.0,-58.904,0.1547,0.04207,0.001287,-0.02784,0.0,-1.0,-0.000262,20.0,20.0
21160,56.0,-55.0,-58.987,0.1546,0.04168,0.001283,-0.02759,0.0,-1.0,-0.00026,20.0,20.1
21265,56.0,-55.0,-59.069,0.1545,0.04131,0.001279,-0.02737,0.0,-1.0,-0.000258,20.0,20.200000000000003
21370,56.0,-55.0,-59.151,0.1543,0.04093,0.001275,-0.02715,0.0,-1.0,-0.000256,20.0,20.3
21475,56.0,-55.0,-59.231,0.1542,0.04056,0.001271,-0.02694,0.0,-1.0,-0.000254,20.0,20.400000000000002
21580,56.0,-55.0,-59.312,0.1541,0.04019,0.001267,-0.02671,0.0,-1.0,-0.000252,20.0,20.5
21685,56.0,-55.0,-59.392,0.154,0.03982,0.001263,-0.02648,0.0,-1.0,-0.00025,20.0,20.6
21790,56.0,-55.0,-59.471,0.1539,0.03945,0.001259,-0.02627,0.0,-1.0,-0.000248,20.0,20.700000000000003
21895,56.0,-55.0,-59.549,0.1537,0.03909,0.001256,-0.02608,0.0,-1.0,-0.000246,20.0,20.8
22000,56.0,-55.0,-59.627,0.1536,0.03874,0.001252,-0.02589,0.0,-1.0,-0.000244,20.0,20.900000000000002
22105,56.0,-55.0,-59.707,0.1535,0.03837,0.001248,-0.02562,0.0,-1.0,-0.000241,20.0,21.0
22210,56.0,-55.0,-59.783,0.1534,0.03801,0.001244,-0.02544,0.0,-1.0,-0.00024,20.0,21.1
22315,56.0,-55.0,-59.859,0.1533,0.03767,0.001241,-0.02527,0.0,-1.0,-0.000238,20.0,21.200000000000003
22420,56.0,-55.0,-59.933,0.1532,0.03732,0.001237,-0.02511,0.0,-1.0,-0.000237,20.0,21.3
22525,56.0,-55.0,-60.014,0.1531,0.03716,0.001235,-0.02496,0.0,-1.0,-0.000235,20.0,21.400000000000002
22630,56.0,-55.0,-60.091,0.153,0.03705,0.001233,-0.02481,0.0,-1.0,-0.000234,20.0,21.5
22735,56.0,-55.0,-60.166,0.1529,0.03694,0.001231,-0.02467,0.0,-1.0,-0.000233,20.0,21.6
22840,56.0,-55.0,-60.239,0.1529,0.03683,0.001229,-0.02453,0.0,-1.0,-0.000231,20.0,21.700000000000003
22945,56.0,-55.0,-60.314,0.1528,0.03673,0.001227,-0.02444,0.0,-1.0,-0.00023,20.0,21.8
23050,56.0,-55.0,-60.391,0.1527,0.03661,0.001225,-0.02438,0.0,-1.0,-0.00023,20.0,21.900000000000002
23155,56.0,-55.0,-60.466,0.1526,0.0365,0.001223,-0.02426,0.0,-1.0,-0.000229,20.0,22.0
23260,56.0,-55.0,-60.54,0.1525,0.0364,0.001221,-0.02413,0.0,-1.0,-0.000227,20.0,22.1
23365,56.0,-55.0,-60.613,0.1525,0.03629,0.001219,-0.02401,0.0,-1.0,-0.000226,20.0,22.200000000000003
23470,56.0,-55.0,-60.689,0.1524,0.03618,0.001217,-0.02395,0.0,-1.0,-0.000226,20.0,22.3
23575,56.0,-55.0,-60.764,0.1523,0.03607,0.001215,-0.02384,0.0,-1.0,-0.000225,20.0,22.400000000000002
23680,56.0,-55.0,-60.838,0.1522,0.03596,0.001213,-0.02374,0.0,-1.0,-0.000224,20.0,22.5
23785,56.0,-55.0,-60.911,0.1522,0.03586,0.001211,-0.02362,0.0,-1.0,-0.000223,20.0,22.6
23890,56.0,-55.0,-60.985,0.1521,0.03575,0.001209,-0.02353,0.0,-1.0,-0.000222,20.0,22.700000000000003
23995,56.0,-55.0,-61.059,0.152,0.03564,0.001207,-0.02344,0.0,-1.0,-0.000221,20.0,22.8
24100,56.0,-55.0,-61.133,0.152,0.03553,0.001205,-0.02334,0.0,-1.0,-0.00022,20.0,22.900000000000002
24205,56.0,-55.0,-61.206,0.1519,0.03543,0.001203,-0.02323,0.0,-1.0,-0.000219,20.0,23.0
24310,56.0,-55.0,-61.28,0.1518,0.03532,0.001201,-0.02313,0.0,-1.0,-0.000218,20.0,23.1
24415,56.0,-55.0,-61.353,0.1517,0.03521,0.001199,-0.02304,0.0,-1.0,-0.000217,20.0,23.200000000000003
24520,56.0,-55.0,-61.426,0.1517,0.03511,0.001197,-0.02294,0.0,-1.0,-0.000216,20.0,23.3
24625,56.0,-55.0,-61.499,0.1516,0.035,0.001195,-0.02284,0.0,-1.0,-0.000215,20.0,23.400000000000002
24730,56.0,-55.0,-61.572,0.1515,0.0349,0.001193,-0.02274,0.0,-1.0,-0.000214,20.0,23.5
24835,56.0,-55.0,-61.645,0.1514,0.03479,0.001191,-0.02265,0.0,-1.0,-0.000213,20.0,23.6
24940,56.0,-55.0,-61.717,0.1514,0.03468,0.00119,-0.02256,0.0,-1.0,-0.000213,20.0,23.700000000000003
25045,56.0,-55.0,-61.79,0.1513,0.03458,0.001188,-0.02246,0.0,-1.0,-0.000212,20.0,23.8
25150,56.0,-55.0,-61.862,0.1512,0.03447,0.001186,-0.02237,0.0,-1.0,-0.000211,20.0,23.900000000000002
25255,56.0,-55.0,-61.934,0.1511,0.03437,0.001184,-0.02227,0.0,-1.0,-0.00021,20.0,24.0
25360,56.0,-55.0,-62.006,0.1511,0.03426,0.001182,-0.02218,0.0,-1.0,-0.000209,20.0,24.1
25465,56.0,-55.0,-62.078,0.151,0.03416,0.00118,-0.02209,0.0,-1.0,-0.000208,20.0,24.200000000000003
25570,56.0,-55.0,-62.15,0.1509,0.03406,0.001178,-0.022,0.0,-1.0,-0.000207,20.0,24.3
25675,56.0,-55.0,-62.221,0.1509,0.03395,0.001176,-0.02191,0.0,-1.0,-0.000206,20.0,24.400000000000002
25780,56.0,-55.0,-62.293,0.1508,0.03385,0.001174,-0.02181,0.0,-1.0,-0.000206,20.0,24.5
25885,56.0,-55.0,-62.364,0.1507,0.03374,0.001172,-0.02172,0.0,-1.0,-0.000205,20.0,24.6
25990,56.0,-55.0,-62.435,0.1506,0.03364,0.00117,-0.02163,0.0,-1.0,-0.000204,20.0,24.700000000000003
26095,56.0,-55.0,-62.506,0.1506,0.03354,0.001169,-0.02154,0.0,-1.0,-0.000203,20.0,24.8
26200,56.0,-55.0,-62.577,0.1505,0.03343,0.001167,-0.02145,0.0,-1.0,-0.000202,20.0,24.900000000000002
26305,56.0,-55.0,-62.648,0.1504,0.03333,0.001165,-0.02137,0.0,-1.0,-0.000201,20.0,25.0
75,76.0,-75.0,-20.57,0.2633,2.155,0.005971,-1.61,0.0,-1.0,-0.0152,20.0,0.0
180,76.0,-75.0,-21.63,0.2572,1.848,0.005663,-1.397,0.0,-1.0,-0.0132,20.0,0.1
285,76.0,-75.0,-22.553,0.2519,1.58,0.005395,-1.229,0.0,-1.0,-0.0116,20.0,0.2
390,76.0,-75.0,-23.302,0.2475,1.363,0.005177,-1.099,0.0,-1.0,-0.0104,20.0,0.30000000000000004
495,76.0,-75.0,-23.933,0.2443,1.232,0.005017,-1.004,0.0,-1.0,-0.00946,20.0,0.4
600,76.0,-75.0,-24.506,0.2418,1.167,0.004897,-0.9427,0.0,-1.0,-0.00888,20.0,0.5
705,76.0,-75.0,-25.073,0.2394,1.102,0.004775,-0.8876,0.0,-1.0,-0.00837,20.0,0.6000000000000001
810,76.0,-75.0,-25.613,0.237,1.039,0.004658,-0.8355,0.0,-1.0,-0.00787,20.0,0.7000000000000001
915,76.0,-75.0,-26.134,0.2347,0.9798,0.004547,-0.7872,0.0,-1.0,-0.00742,20.0,0.8
1020,76.0,-75.0,-26.633,0.2325,0.9227,0.00444,-0.7418,0.0,-1.0,-0.00699,20.0,0.9
1125,76.0,-75.0,-27.11,0.2304,0.8681,0.004339,-0.6997,0.0,-1.0,-0.00659,20.0,1.0
1230,76.0,-75.0,-27.568,0.2284,0.8166,0.004242,-0.6606,0.0,-1.0,-0.00623,20.0,1.1
1335,76.0,-75.0,-28.0,0.2265,0.7673,0.00415,-0.6243,0.0,-1.0,-0.00588,20.0,1.2000000000000002
1440,76.0,-75.0,-28.406,0.2248,0.7211,0.004064,-0.591,0.0,-1.0,-0.00557,20.0,1.3
1545,76.0,-75.0,-28.786,0.2231,0.6778,0.003983,-0.5605,0.0,-1.0,-0.00528,20.0,1.4000000000000001
1650,76.0,-75.0,-29.138,0.2216,0.6377,0.003908,-0.5328,0.0,-1.0,-0.00502,20.0,1.5
1755,76.0,-75.0,-29.46,0.2202,0.6005,0.003839,-0.508,0.0,-1.0,-0.00479,20.0,1.6
1860,76.0,-75.0,-29.76,0.2188,0.5663,0.003775,-0.4853,0.0,-1.0,-0.00457,20.0,1.7000000000000002
1965,76.0,-75.0,-30.04,0.2179,0.5491,0.00373,-0.47,0.0,-1.0,-0.00443,20.0,1.8
2070,76.0,-75.0,-30.313,0.217,0.5378,0.003692,-0.4575,0.0,-1.0,-0.00431,20.0,1.9000000000000001
2175,76.0,-75.0,-30.585,0.2161,0.5265,0.003654,-0.4459,0.0,-1.0,-0.0042,20.0,2.0
2280,76.0,-75.0,-30.855,0.2153,0.5153,0.003617,-0.4345,0.0,-1.0,-0.00409,20.0,2.1
2385,76.0,-75.0,-31.123,0.2144,0.5042,0.003579,-0.4234,0.0,-1.0,-0.00399,20.0,2.2
2490,76.0,-75.0,-31.388,0.2136,0.4932,0.003542,-0.4126,0.0,-1.0,-0.00389,20.0,2.3000000000000003
2595,76.0,-75.0,-31.651,0.2128,0.4823,0.003505,-0.4021,0.0,-1.0,-0.00379,20.0,2.4000000000000004
2700,76.0,-75.0,-31.911,0.2119,0.4716,0.003469,-0.3919,0.0,-1.0,-0.00369,20.0,2.5
2805,76.0,-75.0,-32.169,0.2111,0.4609,0.003433,-0.382,0.0,-1.0,-0.0036,20.0,2.6
2910,76.0,-75.0,-32.424,0.2103,0.4503,0.003397,-0.3724,0.0,-1.0,-0.00351,20.0,2.7
3015,76.0,-75.0,-32.677,0.2095,0.4398,0.003362,-0.363,0.0,-1.0,-0.00342,20.0,2.8000000000000003
3120,76.0,-75.0,-32.928,0.2087,0.4295,0.003327,-0.3539,0.0,-1.0,-0.00334,20.0,2.9000000000000004
3225,76.0,-75.0,-33.175,0.2079,0.4192,0.003293,-0.345,0.0,-1.0,-0.00325,20.0,3.0
3330,76.0,-75.0,-33.42,0.2071,0.409,0.003258,-0.3363,0.0,-1.0,-0.00317,20.0,3.1
3435,76.0,-75.0,-33.663,0.2064,0.399,0.003225,-0.3278,0.0,-1.0,-0.00309,20.0,3.2
3540,76.0,-75.0,-33.902,0.2056,0.3891,0.003191,-0.3196,0.0,-1.0,-0.00301,20.0,3.3000000000000003
3645,76.0,-75.0,-34.141,0.2049,0.3793,0.003158,-0.3115,0.0,-1.0,-0.00294,20.0,3.4000000000000004
3750,76.0,-75.0,-34.373,0.2041,0.3696,0.003125,-0.3036,0.0,-1.0,-0.00286,20.0,3.5
3855,76.0,-75.0,-34.602,0.2034,0.36,0.003093,-0.2959,0.0,-1.0,-0.00279,20.0,3.6
3960,76.0,-75.0,-34.83,0.2027,0.3507,0.003062,-0.2885,0.0,-1.0,-0.00272,20.0,3.7
4065,76.0,-75.0,-35.052,0.202,0.3415,0.003031,-0.2812,0.0,-1.0,-0.00265,20.0,3.8000000000000003
4170,76.0,-75.0,-35.268,0.2013,0.3324,0.003,-0.2742,0.0,-1.0,-0.00258,20.0,3.9000000000000004
4275,76.0,-75.0,-35.484,0.2006,0.3236,0.002971,-0.2673,0.0,-1.0,-0.00252,20.0,4.0
4380,76.0,-75.0,-35.692,0.1999,0.3149,0.002941,-0.2607,0.0,-1.0,-0.00246,20.0,4.1000000000000005
4485,76.0,-75.0,-35.894,0.1993,0.3065,0.002913,-0.2543,0.0,-1.0,-0.0024,20.0,4.2
4590,76.0,-75.0,-36.096,0.1987,0.2982,0.002885,-0.2481,0.0,-1.0,-0.00234,20.0,4.3
4695,76.0,-75.0,-36.289,0.198,0.2902,0.002858,-0.2422,0.0,-1.0,-0.00228,20.0,4.4
4800,76.0,-75.0,-36.478,0.1974,0.2824,0.002832,-0.2364,0.0,-1.0,-0.00223,20.0,4.5
4905,76.0,-75.0,-36.66,0.1969,0.2748,0.002806,-0.231,0.0,-1.0,-0.00218,20.0,4.6000000000000005
5010,76.0,-75.0,-36.837,0.1963,0.2675,0.002781,-0.2257,0.0,-1.0,-0.00213,20.0,4.7
5115,76.0,-75.0,-37.006,0.1958,0.2605,0.002758,-0.2208,0.0,-1.0,-0.00208,20.0,4.800000000000001
5220,76.0,-75.0,-37.171,0.1953,0.2537,0.002735,-0.2161,0.0,-1.0,-0.00204,20.0,4.9
5325,76.0,-75.0,-37.326,0.1948,0.2472,0.002713,-0.2117,0.0,-1.0,-0.002,20.0,5.0
5430,76.0,-75.0,-37.476,0.1943,0.241,0.002692,-0.2075,0.0,-1.0,-0.00196,20.0,5.1000000000000005
5535,76.0,-75.0,-37.616,0.1938,0.2352,0.002673,-0.2037,0.0,-1.0,-0.00192,20.0,5.2
5640,76.0,-75.0,-37.756,0.1935,0.2323,0.002659,-0.2007,0.0,-1.0,-0.00189,20.0,5.300000000000001
5745,76.0,-75.0,-37.893,0.1932,0.2304,0.002648,-0.1984,0.0,-1.0,-0.00187,20.0,5.4
5850,76.0,-75.0,-38.031,0.1929,0.2284,0.002636,-0.1962,0.0,-1.0,-0.00185,20.0,5.5
5955,76.0,-75.0,-38.169,0.1926,0.2265,0.002624,-0.194,0.0,-1.0,-0.00183,20.0,5.6000000000000005
6060,76.0,-75.0,-38.308,0.1923,0.2245,0.002613,-0.1918,0.0,-1.0,-0.00181,20.0,5.7
6165,76.0,-75.0,-38.446,0.192,0.2226,0.002601,-0.1896,0.0,-1.0,-0.00179,20.0,5.800000000000001
6270,76.0,-75.0,-38.585,0.1917,0.2206,0.002589,-0.1874,0.0,-1.0,-0.00177,20.0,5.9
6375,76.0,-75.0,-38.724,0.1914,0.2186,0.002577,-0.1853,0.0,-1.0,-0.00175,20.0,6.0
6480,76.0,-75.0,-38.863,0.191,0.2167,0.002566,-0.1832,0.0,-1.0,-0.00173,20.0,6.1000000000000005
6585,76.0,-75.0,-39.002,0.1907,0.2147,0.002554,-0.1811,0.0,-1.0,-0.00171,20.0,6.2
6690,76.0,-75.0,-39.141,0.1904,0.2128,0.002542,-0.179,0.0,-1.0,-0.00169,20.0,6.300000000000001
6795,76.0,-75.0,-39.28,0.1901,0.2108,0.00253,-0.1769,0.0,-1.0,-0.00167,20.0,6.4
6900,76.0,-75.0,-39.419,0.1898,0.2088,0.002519,-0.1749,0.0,-1.0,-0.00165,20.0,6.5
7005,76.0,-75.0,-39.558,0.1895,0.2069,0.002507,-0.1728,0.0,-1.0,-0.00163,20.0,6.6000000000000005
7110,76.0,-75.0,-39.698,0.1892,0.2049,0.002495,-0.1708,0.0,-1.0,-0.00161,20.0,6.7
7215,76.0,-75.0,-39.837,0.1889,0.2029,0.002483,-0.1688,0.0,-1.0,-0.00159,20.0,6.800000000000001
7320,76.0,-75.0,-39.976,0.1886,0.201,0.002472,-0.1668,0.0,-1.0,-0.00157,20.0,6.9
7425,76.0,-75.0,-40.115,0.1883,0.199,0.00246,-0.1649,0.0,-1.0,-0.00155,20.0,7.0
7530,76.0,-75.0,-40.254,0.188,0.197,0.002448,-0.163,0.0,-1.0,-0.00154,20.0,7.1000000000000005
7635,76.0,-75.0,-40.393,0.1877,0.1951,0.002437,-0.161,0.0,-1.0,-0.00152,20.0,7.2
7740,76.0,-75.0,-40.531,0.1873,0.1931,0.002425,-0.1592,0.0,-1.0,-0.0015,20.0,7.300000000000001
7845,76.0,-75.0,-40.67,0.187,0.1911,0.002413,-0.1573,0.0,-1.0,-0.00148,20.0,7.4
7950,76.0,-75.0,-40.809,0.1867,0.1892,0.002401,-0.1554,0.0,-1.0,-0.00146,20.0,7.5
8055,76.0,-75.0,-40.947,0.1864,0.1872,0.00239,-0.1536,0.0,-1.0,-0.00145,20.0,7.6000000000000005
8160,76.0,-75.0,-41.086,0.1861,0.1853,0.002378,-0.1518,0.0,-1.0,-0.00143,20.0,7.7
8265,76.0,-75.0,-41.224,0.1858,0.1833,0.002366,-0.15,0.0,-1.0,-0.00141,20.0,7.800000000000001
8370,76.0,-75.0,-41.362,0.1855,0.1814,0.002355,-0.1482,0.0,-1.0,-0.0014,20.0,7.9
8475,76.0,-75.0,-41.5,0.1852,0.1794,0.002343,-0.1464,0.0,-1.0,-0.00138,20.0,8.0
8580,76.0,-75.0,-41.637,0.1849,0.1775,0.002332,-0.1447,0.0,-1.0,-0.00136,20.0,8.1
8685,76.0,-75.0,-41.775,0.1846,0.1755,0.00232,-0.1429,0.0,-1.0,-0.00135,20.0,8.200000000000001
8790,76.0,-75.0,-41.911,0.1843,0.1736,0.002308,-0.1412,0.0,-1.0,-0.00133,20.0,8.3
8895,76.0,-75.0,-42.048,0.184,0.1717,0.002297,-0.1395,0.0,-1.0,-0.00132,20.0,8.4
9000,76.0,-75.0,-42.184,0.1837,0.1698,0.002285,-0.1378,0.0,-1.0,-0.0013,20.0,8.5
9105,76.0,-75.0,-42.32,0.1834,0.1678,0.002274,-0.1362,0.0,-1.0,-0.00128,20.0,8.6
9210,76.0,-75.0,-42.455,0.1831,0.1659,0.002263,-0.1345,0.0,-1.0,-0.00127,20.0,8.700000000000001
9315,76.0,-75.0,-42.59,0.1828,0.164,0.002251,-0.1329,0.0,-1.0,-0.00125,20.0,8.8
9420,76.0,-75.0,-42.724,0.1825,0.1621,0.00224,-0.1313,0.0,-1.0,-0.00124,20.0,8.9
9525,76.0,-75.0,-42.858,0.1822,0.1602,0.002229,-0.1296,0.0,-1.0,-0.00122,20.0,9.0
9630,76.0,-75.0,-42.991,0.1819,0.1584,0.002217,-0.1281,0.0,-1.0,-0.00121,20.0,9.1
9735,76.0,-75.0,-43.123,0.1816,0.1565,0.002206,-0.1265,0.0,-1.0,-0.00119,20.0,9.200000000000001
9840,76.0,-75.0,-43.255,0.1813,0.1546,0.002195,-0.1249,0.0,-1.0,-0.00118,20.0,9.3
9945,76.0,-75.0,-43.387,0.181,0.1528,0.002184,-0.1234,0.0,-1.0,-0.00116,20.0,9.4
10050,76.0,-75.0,-43.517,0.1807,0.1509,0.002173,-0.1219,0.0,-1.0,-0.00115,20.0,9.5
10155,76.0,-75.0,-43.647,0.1804,0.1491,0.002162,-0.1203,0.0,-1.0,-0.00113,20.0,9.600000000000001
10260,76.0,-75.0,-43.776,0.1802,0.1473,0.002151,-0.1189,0.0,-1.0,-0.00112,20.0,9.700000000000001
10365,76.0,-75.0,-43.905,0.1799,0.1455,0.00214,-0.1174,0.0,-1.0,-0.00111,20.0,9.8
10470,76.0,-75.0,-44.032,0.1796,0.1436,0.002129,-0.1159,0.0,-1.0,-0.00109,20.0,9.9
10575,76.0,-75.0,-44.159,0.1793,0.1419,0.002119,-0.1145,0.0,-1.0,-0.00108,20.0,10.0
10680,76.0,-75.0,-44.285,0.179,0.1401,0.002108,-0.113,0.0,-1.0,-0.00107,20.0,10.100000000000001
10785,76.0,-75.0,-44.41,0.1788,0.1383,0.002098,-0.1116,0.0,-1.0,-0.00105,20.0,10.200000000000001
10890,76.0,-75.0,-44.534,0.1785,0.1366,0.002087,-0.1102,0.0,-1.0,-0.00104,20.0,10.3
10995,76.0,-75.0,-44.657,0.1782,0.1348,0.002077,-0.1089,0.0,-1.0,-0.00103,20.0,10.4
11100,76.0,-75.0,-44.779,0.1779,0.1331,0.002066,-0.1075,0.0,-1.0,-0.00101,20.0,10.5
11205,76.0,-75.0,-44.9,0.1777,0.1314,0.002056,-0.1062,0.0,-1.0,-0.001,20.0,10.600000000000001
11310,76.0,-75.0,-45.02,0.1774,0.1297,0.002046,-0.1049,0.0,-1.0,-0.000988,20.0,10.700000000000001
11415,76.0,-75.0,-45.139,0.1771,0.128,0.002036,-0.1036,0.0,-1.0,-0.000976,20.0,10.8
11520,76.0,-75.0,-45.257,0.1769,0.1263,0.002026,-0.1023,0.0,-1.0,-0.000964,20.0,10.9
11625,76.0,-75.0,-45.374,0.1766,0.1247,0.002016,-0.101,0.0,-1.0,-0.000952,20.0,11.0
11730,76.0,-75.0,-45.489,0.1764,0.1231,0.002007,-0.09979,0.0,-1.0,-0.000941,20.0,11.100000000000001
11835,76.0,-75.0,-45.604,0.1761,0.1214,0.001997,-0.09857,0.0,-1.0,-0.000929,20.0,11.200000000000001
11940,76.0,-75.0,-45.717,0.1759,0.1198,0.001987,-0.09737,0.0,-1.0,-0.000918,20.0,11.3
12045,76.0,-75.0,-45.829,0.1756,0.1183,0.001978,-0.09618,0.0,-1.0,-0.000907,20.0,11.4
12150,76.0,-75.0,-45.94,0.1754,0.1167,0.001969,-0.09502,0.0,-1.0,-0.000896,20.0,11.5
12255,76.0,-75.0,-46.049,0.1751,0.1152,0.001959,-0.09388,0.0,-1.0,-0.000885,20.0,11.600000000000001
12360,76.0,-75.0,-46.157,0.1749,0.1136,0.00195,-0.09276,0.0,-1.0,-0.000874,20.0,11.700000000000001
12465,76.0,-75.0,-46.264,0.1747,0.1121,0.001941,-0.09166,0.0,-1.0,-0.000864,20.0,11.8
12570,76.0,-75.0,-46.369,0.1744,0.1106,0.001932,-0.09059,0.0,-1.0,-0.000854,20.0,11.9
12675,76.0,-75.0,-46.472,0.1742,0.1092,0.001924,-0.08953,0.0,-1.0,-0.000844,20.0,12.0
12780,76.0,-75.0,-46.574,0.174,0.1077,0.001915,-0.0885,0.0,-1.0,-0.000834,20.0,12.100000000000001
12885,76.0,-75.0,-46.675,0.1737,0.1063,0.001906,-0.08749,0.0,-1.0,-0.000825,20.0,12.200000000000001
12990,76.0,-75.0,-46.774,0.1735,0.1049,0.001898,-0.08651,0.0,-1.0,-0.000815,20.0,12.3
13095,76.0,-75.0,-46.872,0.1733,0.1035,0.00189,-0.08554,0.0,-1.0,-0.000806,20.0,12.4
13200,76.0,-75.0,-46.967,0.1731,0.1022,0.001882,-0.08461,0.0,-1.0,-0.000797,20.0,12.5
13305,76.0,-75.0,-47.061,0.1729,0.1009,0.001874,-0.08368,0.0,-1.0,-0.000789,20.0,12.600000000000001
13410,76.0,-75.0,-47.153,0.1727,0.09955,0.001866,-0.08281,0.0,-1.0,-0.00078,20.0,12.700000000000001
13515,76.0,-75.0,-47.244,0.1725,0.09827,0.001858,-0.08191,0.0,-1.0,-0.000772,20.0,12.8
13620,76.0,-75.0,-47.332,0.1723,0.09702,0.001851,-0.08111,0.0,-1.0,-0.000764,20.0,12.9
13725,76.0,-75.0,-47.42,0.1721,0.09579,0.001844,-0.08024,0.0,-1.0,-0.000756,20.0,13.0
13830,76.0,-75.0,-47.504,0.1719,0.09459,0.001837,-0.07952,0.0,-1.0,-0.000749,20.0,13.100000000000001
13935,76.0,-75.0,-47.592,0.1718,0.09416,0.001832,-0.07892,0.0,-1.0,-0.000744,20.0,13.200000000000001
14040,76.0,-75.0,-47.675,0.1716,0.09377,0.001828,-0.07833,0.0,-1.0,-0.000738,20.0,13.3
14145,76.0,-75.0,-47.761,0.1715,0.09338,0.001824,-0.07796,0.0,-1.0,-0.000735,20.0,13.4
14250,76.0,-75.0,-47.845,0.1714,0.09299,0.00182,-0.07745,0.0,-1.0,-0.00073,20.0,13.5
14355,76.0,-75.0,-47.931,0.1713,0.0926,0.001816,-0.07704,0.0,-1.0,-0.000726,20.0,13.600000000000001
