 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   2. 1.2023    Time:  10:36:27
 Units: L = cm   , T = days , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  31   -30.0000    -186.426 0.1973   0.4833E-02  0.3439E-03  0.1672E-01  0.0000E+00      -1   0.670E-03   20.00
  32   -31.0000    -182.088 0.1990   0.5352E-02  0.3581E-03  0.1726E-01  0.0000E+00      -1   0.691E-03   20.00
  33   -32.0000    -177.960 0.2006   0.5846E-02  0.3716E-03  0.1776E-01  0.0000E+00      -1   0.712E-03   20.00
  34   -33.0000    -173.999 0.2021   0.6320E-02  0.3845E-03  0.1824E-01  0.0000E+00      -1   0.731E-03   20.00
  35   -34.0000    -170.178 0.2036   0.6778E-02  0.3970E-03  0.1870E-01  0.0000E+00      -1   0.749E-03   20.00
  36   -35.0000    -166.475 0.2050   0.7221E-02  0.4091E-03  0.1913E-01  0.0000E+00      -1   0.766E-03   20.00
  37   -36.0000    -162.875 0.2064   0.7652E-02  0.4208E-03  0.1954E-01  0.0000E+00      -1   0.783E-03   20.00
  38   -37.0000    -159.365 0.2078   0.8072E-02  0.4323E-03  0.1992E-01  0.0000E+00      -1   0.798E-03   20.00
  39   -38.0000    -155.936 0.2091   0.8483E-02  0.4435E-03  0.2027E-01  0.0000E+00      -1   0.812E-03   20.00
  40   -39.0000    -152.582 0.2104   0.8884E-02  0.4545E-03  0.2060E-01  0.0000E+00      -1   0.825E-03   20.00
  41   -40.0000    -149.358 0.2120   0.9785E-02  0.4710E-03  0.2096E-01  0.0000E+00      -1   0.840E-03   20.00
  42   -41.0000    -146.298 0.2137   0.1075E-01  0.4879E-03  0.2132E-01  0.0000E+00      -1   0.854E-03   20.00
  43   -42.0000    -143.380 0.2152   0.1167E-01  0.5041E-03  0.2163E-01  0.0000E+00      -1   0.867E-03   20.00
  44   -43.0000    -140.582 0.2167   0.1255E-01  0.5196E-03  0.2190E-01  0.0000E+00      -1   0.877E-03   20.00
  45   -44.0000    -137.886 0.2182   0.1340E-01  0.5345E-03  0.2211E-01  0.0000E+00      -1   0.886E-03   20.00
  46   -45.0000    -135.278 0.2196   0.1422E-01  0.5490E-03  0.2227E-01  0.0000E+00      -1   0.892E-03   20.00
  47   -46.0000    -132.750 0.2209   0.1502E-01  0.5630E-03  0.2239E-01  0.0000E+00      -1   0.897E-03   20.00
  48   -47.0000    -130.293 0.2222   0.1579E-01  0.5766E-03  0.2246E-01  0.0000E+00      -1   0.900E-03   20.00
  49   -48.0000    -127.903 0.2235   0.1655E-01  0.5899E-03  0.2247E-01  0.0000E+00      -1   0.900E-03   20.00
  50   -49.0000    -125.575 0.2248   0.1728E-01  0.6028E-03  0.2244E-01  0.0000E+00      -1   0.899E-03   20.00
  51   -50.0000    -123.304 0.2260   0.1800E-01  0.6153E-03  0.2235E-01  0.0000E+00      -1   0.896E-03   20.00
  52   -51.0000    -121.089 0.2272   0.1869E-01  0.6276E-03  0.2221E-01  0.0000E+00      -1   0.890E-03   20.00
  53   -52.0000    -118.949 0.2286   0.2011E-01  0.6449E-03  0.2198E-01  0.0000E+00      -1   0.880E-03   20.00
  54   -53.0000    -116.906 0.2301   0.2177E-01  0.6636E-03  0.2164E-01  0.0000E+00      -1   0.867E-03   20.00
  55   -54.0000    -114.955 0.2316   0.2336E-01  0.6814E-03  0.2124E-01  0.0000E+00      -1   0.851E-03   20.00
  56   -55.0000    -113.084 0.2329   0.2488E-01  0.6985E-03  0.2077E-01  0.0000E+00      -1   0.832E-03   20.00
  57   -56.0000    -111.283 0.2343   0.2634E-01  0.7150E-03  0.2023E-01  0.0000E+00      -1   0.810E-03   20.00
  58   -57.0000    -109.545 0.2355   0.2775E-01  0.7309E-03  0.1962E-01  0.0000E+00      -1   0.786E-03   20.00
  59   -58.0000    -107.866 0.2368   0.2911E-01  0.7463E-03  0.1894E-01  0.0000E+00      -1   0.759E-03   20.00
  60   -59.0000    -106.242 0.2380   0.3043E-01  0.7611E-03  0.1820E-01  0.0000E+00      -1   0.729E-03   20.00
  61   -60.0000    -104.669 0.2391   0.3171E-01  0.7755E-03  0.1738E-01  0.0000E+00      -1   0.696E-03   20.00
  62   -61.0000    -103.144 0.2403   0.3294E-01  0.7895E-03  0.1649E-01  0.0000E+00      -1   0.661E-03   20.00
  63   -62.0000    -101.667 0.2414   0.3414E-01  0.8030E-03  0.1553E-01  0.0000E+00      -1   0.622E-03   20.00
  64   -63.0000    -100.234 0.2424   0.3531E-01  0.8161E-03  0.1450E-01  0.0000E+00      -1   0.581E-03   20.00
  65   -64.0000     -98.844 0.2434   0.3643E-01  0.8288E-03  0.1341E-01  0.0000E+00      -1   0.537E-03   20.00
  66   -65.0000     -97.497 0.2444   0.3753E-01  0.8411E-03  0.1225E-01  0.0000E+00      -1   0.491E-03   20.00
  67   -66.0000     -96.191 0.2454   0.3859E-01  0.8531E-03  0.1102E-01  0.0000E+00      -1   0.441E-03   20.00
  68   -67.0000     -94.927 0.2464   0.4026E-01  0.8675E-03  0.9501E-02  0.0000E+00      -1   0.381E-03   20.00
  69   -68.0000     -93.720 0.2476   0.4271E-01  0.8851E-03  0.7690E-02  0.0000E+00      -1   0.308E-03   20.00
  70   -69.0000     -92.565 0.2488   0.4505E-01  0.9019E-03  0.5812E-02  0.0000E+00      -1   0.233E-03   20.00
  71   -70.0000     -91.460 0.2499   0.4729E-01  0.9180E-03  0.3867E-02  0.0000E+00      -1   0.155E-03   20.00
  72   -71.0000     -90.401 0.2509   0.4945E-01  0.9334E-03  0.1858E-02  0.0000E+00      -1   0.744E-04   20.00
  73   -72.0000     -89.384 0.2520   0.5151E-01  0.9482E-03 -0.2158E-03  0.0000E+00      -1  -0.865E-05   20.00
  74   -73.0000     -88.408 0.2529   0.5349E-01  0.9624E-03 -0.2352E-02  0.0000E+00      -1  -0.942E-04   20.00
  75   -74.0000     -87.471 0.2539   0.5539E-01  0.9760E-03 -0.4551E-02  0.0000E+00      -1  -0.182E-03   20.00
  76   -75.0000     -86.572 0.2547   0.5722E-01  0.9891E-03 -0.6810E-02  0.0000E+00      -1  -0.273E-03   20.00
  77   -76.0000     -85.709 0.2556   0.5897E-01  0.1002E-02 -0.9129E-02  0.0000E+00      -1  -0.366E-03   20.00
  78   -77.0000     -84.881 0.2564   0.6065E-01  0.1014E-02 -0.1151E-01  0.0000E+00      -1  -0.461E-03   20.00
  79   -78.0000     -84.088 0.2572   0.6226E-01  0.1025E-02 -0.1394E-01  0.0000E+00      -1  -0.558E-03   20.00
  80   -79.0000     -83.329 0.2580   0.6380E-01  0.1036E-02 -0.1643E-01  0.0000E+00      -1  -0.658E-03   20.00
  81   -80.0000     -82.603 0.2587   0.6528E-01  0.1047E-02 -0.1897E-01  0.0000E+00      -1  -0.760E-03   20.00
  82   -81.0000     -81.909 0.2594   0.6668E-01  0.1057E-02 -0.2156E-01  0.0000E+00      -1  -0.864E-03   20.00
  83   -82.0000     -81.249 0.2600   0.6802E-01  0.1067E-02 -0.2419E-01  0.0000E+00      -1  -0.969E-03   20.00
  84   -83.0000     -80.621 0.2607   0.6930E-01  0.1076E-02 -0.2688E-01  0.0000E+00      -1  -0.108E-02   20.00
  85   -84.0000     -80.025 0.2613   0.7051E-01  0.1084E-02 -0.2961E-01  0.0000E+00      -1  -0.119E-02   20.00
  86   -85.0000     -79.460 0.2618   0.7165E-01  0.1093E-02 -0.3238E-01  0.0000E+00      -1  -0.130E-02   20.00
  87   -86.0000     -78.928 0.2623   0.7274E-01  0.1100E-02 -0.3519E-01  0.0000E+00      -1  -0.141E-02   20.00
  88   -87.0000     -78.428 0.2628   0.7375E-01  0.1108E-02 -0.3804E-01  0.0000E+00      -1  -0.152E-02   20.00
  89   -88.0000     -77.960 0.2633   0.7470E-01  0.1114E-02 -0.4093E-01  0.0000E+00      -1  -0.164E-02   20.00
  90   -89.0000     -77.524 0.2637   0.7559E-01  0.1121E-02 -0.4384E-01  0.0000E+00      -1  -0.176E-02   20.00
  91   -90.0000     -77.120 0.2641   0.7641E-01  0.1127E-02 -0.4679E-01  0.0000E+00      -1  -0.187E-02   20.00
  92   -91.0000     -76.749 0.2645   0.7716E-01  0.1132E-02 -0.4977E-01  0.0000E+00      -1  -0.199E-02   20.00
  93   -92.0000     -76.410 0.2648   0.7785E-01  0.1137E-02 -0.5278E-01  0.0000E+00      -1  -0.211E-02   20.00
  94   -93.0000     -76.105 0.2651   0.7847E-01  0.1142E-02 -0.5582E-01  0.0000E+00      -1  -0.224E-02   20.00
  95   -94.0000     -75.833 0.2654   0.7902E-01  0.1145E-02 -0.5904E-01  0.0000E+00      -1  -0.237E-02   20.00
  96   -95.0000     -75.599 0.2657   0.7963E-01  0.1149E-02 -0.6271E-01  0.0000E+00      -1  -0.251E-02   20.00
  97   -96.0000     -75.406 0.2659   0.8057E-01  0.1153E-02 -0.6664E-01  0.0000E+00      -1  -0.267E-02   20.00
  98   -97.0000     -75.254 0.2661   0.8132E-01  0.1157E-02 -0.7055E-01  0.0000E+00      -1  -0.283E-02   20.00
  99   -98.0000     -75.142 0.2663   0.8186E-01  0.1159E-02 -0.7446E-01  0.0000E+00      -1  -0.298E-02   20.00
 100   -99.0000     -75.074 0.2664   0.8220E-01  0.1161E-02 -0.7836E-01  0.0000E+00      -1  -0.314E-02   20.00
 101  -100.0000     -75.050 0.2664   0.8231E-01  0.1161E-02 -0.8031E-01  0.0000E+00      -1  -0.322E-02   20.00
end


 Time:        3.9000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000 -100000.000 0.0816   0.2606E-11  0.2010E-07  0.1746E-01  0.0000E+00      -1   0.700E-03   20.00
   2    -1.0000   -3095.104 0.1032   0.3604E-06  0.4567E-05  0.1731E-01  0.0000E+00      -1   0.694E-03   20.00
   3    -2.0000   -1017.307 0.1250   0.1617E-04  0.2603E-04  0.1668E-01  0.0000E+00      -1   0.668E-03   20.00
   4    -3.0000    -654.908 0.1381   0.7349E-04  0.5179E-04  0.1554E-01  0.0000E+00      -1   0.623E-03   20.00
   5    -4.0000    -524.633 0.1460   0.1567E-03  0.7305E-04  0.1420E-01  0.0000E+00      -1   0.569E-03   20.00
   6    -5.0000    -457.369 0.1513   0.2513E-03  0.9018E-04  0.1284E-01  0.0000E+00      -1   0.515E-03   20.00
   7    -6.0000    -415.458 0.1554   0.3438E-03  0.1045E-03  0.1169E-01  0.0000E+00      -1   0.468E-03   20.00
   8    -7.0000    -384.846 0.1583   0.4133E-03  0.1150E-03  0.1075E-01  0.0000E+00      -1   0.431E-03   20.00
   9    -8.0000    -362.449 0.1614   0.5491E-03  0.1286E-03  0.1002E-01  0.0000E+00      -1   0.401E-03   20.00
  10    -9.0000    -345.254 0.1637   0.6533E-03  0.1391E-03  0.9567E-02  0.0000E+00      -1   0.383E-03   20.00
  11   -10.0000    -330.773 0.1657   0.7410E-03  0.1479E-03  0.9313E-02  0.0000E+00      -1   0.373E-03   20.00
  12   -11.0000    -317.941 0.1675   0.8188E-03  0.1557E-03  0.9209E-02  0.0000E+00      -1   0.369E-03   20.00
  13   -12.0000    -306.185 0.1691   0.8900E-03  0.1628E-03  0.9223E-02  0.0000E+00      -1   0.370E-03   20.00
  14   -13.0000    -295.669 0.1711   0.1056E-02  0.1738E-03  0.9357E-02  0.0000E+00      -1   0.375E-03   20.00
  15   -14.0000    -286.321 0.1729   0.1210E-02  0.1838E-03  0.9590E-02  0.0000E+00      -1   0.384E-03   20.00
  16   -15.0000    -277.732 0.1745   0.1352E-02  0.1931E-03  0.9878E-02  0.0000E+00      -1   0.396E-03   20.00
  17   -16.0000    -269.661 0.1761   0.1486E-02  0.2018E-03  0.1020E-01  0.0000E+00      -1   0.409E-03   20.00
  18   -17.0000    -261.965 0.1776   0.1613E-02  0.2100E-03  0.1055E-01  0.0000E+00      -1   0.423E-03   20.00
  19   -18.0000    -254.552 0.1790   0.1735E-02  0.2180E-03  0.1093E-01  0.0000E+00      -1   0.438E-03   20.00
  20   -19.0000    -247.360 0.1804   0.1854E-02  0.2258E-03  0.1131E-01  0.0000E+00      -1   0.453E-03   20.00
  21   -20.0000    -240.411 0.1819   0.2014E-02  0.2345E-03  0.1178E-01  0.0000E+00      -1   0.472E-03   20.00
  22   -21.0000    -233.835 0.1837   0.2309E-02  0.2470E-03  0.1231E-01  0.0000E+00      -1   0.493E-03   20.00
  23   -22.0000    -227.694 0.1854   0.2584E-02  0.2586E-03  0.1283E-01  0.0000E+00      -1   0.514E-03   20.00
  24   -23.0000    -221.875 0.1870   0.2844E-02  0.2696E-03  0.1333E-01  0.0000E+00      -1   0.534E-03   20.00
  25   -24.0000    -216.303 0.1885   0.3093E-02  0.2801E-03  0.1381E-01  0.0000E+00      -1   0.553E-03   20.00
  26   -25.0000    -210.930 0.1900   0.3334E-02  0.2902E-03  0.1429E-01  0.0000E+00      -1   0.572E-03   20.00
  27   -26.0000    -205.722 0.1914   0.3567E-02  0.3001E-03  0.1475E-01  0.0000E+00      -1   0.591E-03   20.00
  28   -27.0000    -200.652 0.1928   0.3794E-02  0.3096E-03  0.1520E-01  0.0000E+00      -1   0.609E-03   20.00
  29   -28.0000    -195.700 0.1942   0.4015E-02  0.3190E-03  0.1565E-01  0.0000E+00      -1   0.627E-03   20.00
  30   -29.0000    -190.882 0.1956   0.4299E-02  0.3293E-03  0.1617E-01  0.0000E+00      -1   0.648E-03   20.00
  31   -30.0000    -186.283 0.1974   0.4850E-02  0.3444E-03  0.1673E-01  0.0000E+00      -1   0.670E-03   20.00
  32   -31.0000    -181.954 0.1991   0.5368E-02  0.3585E-03  0.1727E-01  0.0000E+00      -1   0.692E-03   20.00
  33   -32.0000    -177.833 0.2006   0.5861E-02  0.3720E-03  0.1777E-01  0.0000E+00      -1   0.712E-03   20.00
  34   -33.0000    -173.880 0.2022   0.6335E-02  0.3849E-03  0.1824E-01  0.0000E+00      -1   0.731E-03   20.00
  35   -34.0000    -170.065 0.2036   0.6791E-02  0.3973E-03  0.1869E-01  0.0000E+00      -1   0.749E-03   20.00
  36   -35.0000    -166.368 0.2051   0.7234E-02  0.4094E-03  0.1912E-01  0.0000E+00      -1   0.766E-03   20.00
  37   -36.0000    -162.774 0.2064   0.7664E-02  0.4212E-03  0.1952E-01  0.0000E+00      -1   0.782E-03   20.00
  38   -37.0000    -159.271 0.2078   0.8083E-02  0.4326E-03  0.1989E-01  0.0000E+00      -1   0.797E-03   20.00
  39   -38.0000    -155.850 0.2091   0.8493E-02  0.4438E-03  0.2024E-01  0.0000E+00      -1   0.811E-03   20.00
  40   -39.0000    -152.502 0.2104   0.8894E-02  0.4547E-03  0.2056E-01  0.0000E+00      -1   0.824E-03   20.00
  41   -40.0000    -149.287 0.2121   0.9807E-02  0.4714E-03  0.2090E-01  0.0000E+00      -1   0.837E-03   20.00
  42   -41.0000    -146.237 0.2137   0.1077E-01  0.4883E-03  0.2125E-01  0.0000E+00      -1   0.852E-03   20.00
  43   -42.0000    -143.329 0.2153   0.1168E-01  0.5044E-03  0.2155E-01  0.0000E+00      -1   0.864E-03   20.00
  44   -43.0000    -140.540 0.2167   0.1256E-01  0.5198E-03  0.2180E-01  0.0000E+00      -1   0.874E-03   20.00
  45   -44.0000    -137.853 0.2182   0.1341E-01  0.5347E-03  0.2200E-01  0.0000E+00      -1   0.882E-03   20.00
  46   -45.0000    -135.254 0.2196   0.1423E-01  0.5491E-03  0.2216E-01  0.0000E+00      -1   0.888E-03   20.00
  47   -46.0000    -132.735 0.2209   0.1502E-01  0.5631E-03  0.2226E-01  0.0000E+00      -1   0.892E-03   20.00
  48   -47.0000    -130.288 0.2222   0.1580E-01  0.5766E-03  0.2231E-01  0.0000E+00      -1   0.894E-03   20.00
  49   -48.0000    -127.907 0.2235   0.1655E-01  0.5898E-03  0.2231E-01  0.0000E+00      -1   0.894E-03   20.00
  50   -49.0000    -125.589 0.2248   0.1728E-01  0.6027E-03  0.2226E-01  0.0000E+00      -1   0.892E-03   20.00
  51   -50.0000    -123.328 0.2260   0.1799E-01  0.6152E-03  0.2216E-01  0.0000E+00      -1   0.888E-03   20.00
  52   -51.0000    -121.123 0.2272   0.1868E-01  0.6274E-03  0.2201E-01  0.0000E+00      -1   0.882E-03   20.00
  53   -52.0000    -118.992 0.2286   0.2008E-01  0.6445E-03  0.2176E-01  0.0000E+00      -1   0.872E-03   20.00
  54   -53.0000    -116.959 0.2301   0.2173E-01  0.6631E-03  0.2140E-01  0.0000E+00      -1   0.857E-03   20.00
  55   -54.0000    -115.017 0.2315   0.2331E-01  0.6809E-03  0.2098E-01  0.0000E+00      -1   0.841E-03   20.00
  56   -55.0000    -113.155 0.2329   0.2482E-01  0.6979E-03  0.2049E-01  0.0000E+00      -1   0.821E-03   20.00
  57   -56.0000    -111.363 0.2342   0.2627E-01  0.7143E-03  0.1994E-01  0.0000E+00      -1   0.799E-03   20.00
  58   -57.0000    -109.634 0.2355   0.2768E-01  0.7301E-03  0.1931E-01  0.0000E+00      -1   0.774E-03   20.00
  59   -58.0000    -107.965 0.2367   0.2903E-01  0.7454E-03  0.1862E-01  0.0000E+00      -1   0.746E-03   20.00
  60   -59.0000    -106.350 0.2379   0.3034E-01  0.7601E-03  0.1786E-01  0.0000E+00      -1   0.716E-03   20.00
  61   -60.0000    -104.786 0.2391   0.3161E-01  0.7744E-03  0.1703E-01  0.0000E+00      -1   0.682E-03   20.00
  62   -61.0000    -103.271 0.2402   0.3284E-01  0.7883E-03  0.1614E-01  0.0000E+00      -1   0.646E-03   20.00
  63   -62.0000    -101.802 0.2413   0.3403E-01  0.8017E-03  0.1517E-01  0.0000E+00      -1   0.608E-03   20.00
  64   -63.0000    -100.378 0.2423   0.3519E-01  0.8148E-03  0.1414E-01  0.0000E+00      -1   0.567E-03   20.00
  65   -64.0000     -98.998 0.2433   0.3631E-01  0.8274E-03  0.1304E-01  0.0000E+00      -1   0.523E-03   20.00
  66   -65.0000     -97.659 0.2443   0.3740E-01  0.8396E-03  0.1188E-01  0.0000E+00      -1   0.476E-03   20.00
  67   -66.0000     -96.361 0.2453   0.3845E-01  0.8515E-03  0.1066E-01  0.0000E+00      -1   0.427E-03   20.00
  68   -67.0000     -95.105 0.2463   0.3989E-01  0.8649E-03  0.9143E-02  0.0000E+00      -1   0.366E-03   20.00
  69   -68.0000     -93.905 0.2475   0.4233E-01  0.8824E-03  0.7339E-02  0.0000E+00      -1   0.294E-03   20.00
  70   -69.0000     -92.757 0.2486   0.4466E-01  0.8991E-03  0.5469E-02  0.0000E+00      -1   0.219E-03   20.00
  71   -70.0000     -91.658 0.2497   0.4689E-01  0.9151E-03  0.3532E-02  0.0000E+00      -1   0.142E-03   20.00
  72   -71.0000     -90.605 0.2507   0.4903E-01  0.9304E-03  0.1532E-02  0.0000E+00      -1   0.614E-04   20.00
  73   -72.0000     -89.595 0.2517   0.5108E-01  0.9451E-03 -0.5305E-03  0.0000E+00      -1  -0.213E-04   20.00
  74   -73.0000     -88.625 0.2527   0.5305E-01  0.9592E-03 -0.2655E-02  0.0000E+00      -1  -0.106E-03   20.00
  75   -74.0000     -87.694 0.2536   0.5494E-01  0.9728E-03 -0.4840E-02  0.0000E+00      -1  -0.194E-03   20.00
  76   -75.0000     -86.801 0.2545   0.5675E-01  0.9858E-03 -0.7084E-02  0.0000E+00      -1  -0.284E-03   20.00
  77   -76.0000     -85.943 0.2554   0.5849E-01  0.9983E-03 -0.9385E-02  0.0000E+00      -1  -0.376E-03   20.00
  78   -77.0000     -85.121 0.2562   0.6016E-01  0.1010E-02 -0.1174E-01  0.0000E+00      -1  -0.470E-03   20.00
  79   -78.0000     -84.333 0.2570   0.6176E-01  0.1022E-02 -0.1415E-01  0.0000E+00      -1  -0.567E-03   20.00
  80   -79.0000     -83.579 0.2577   0.6329E-01  0.1033E-02 -0.1662E-01  0.0000E+00      -1  -0.666E-03   20.00
  81   -80.0000     -82.858 0.2584   0.6476E-01  0.1043E-02 -0.1913E-01  0.0000E+00      -1  -0.767E-03   20.00
  82   -81.0000     -82.170 0.2591   0.6615E-01  0.1053E-02 -0.2170E-01  0.0000E+00      -1  -0.869E-03   20.00
  83   -82.0000     -81.514 0.2598   0.6749E-01  0.1063E-02 -0.2431E-01  0.0000E+00      -1  -0.974E-03   20.00
  84   -83.0000     -80.890 0.2604   0.6875E-01  0.1072E-02 -0.2697E-01  0.0000E+00      -1  -0.108E-02   20.00
  85   -84.0000     -80.298 0.2610   0.6995E-01  0.1080E-02 -0.2967E-01  0.0000E+00      -1  -0.119E-02   20.00
  86   -85.0000     -79.738 0.2615   0.7109E-01  0.1089E-02 -0.3241E-01  0.0000E+00      -1  -0.130E-02   20.00
  87   -86.0000     -79.210 0.2621   0.7216E-01  0.1096E-02 -0.3519E-01  0.0000E+00      -1  -0.141E-02   20.00
  88   -87.0000     -78.714 0.2626   0.7317E-01  0.1104E-02 -0.3801E-01  0.0000E+00      -1  -0.152E-02   20.00
  89   -88.0000     -78.249 0.2630   0.7411E-01  0.1110E-02 -0.4086E-01  0.0000E+00      -1  -0.164E-02   20.00
  90   -89.0000     -77.816 0.2634   0.7499E-01  0.1117E-02 -0.4375E-01  0.0000E+00      -1  -0.175E-02   20.00
  91   -90.0000     -77.416 0.2638   0.7581E-01  0.1122E-02 -0.4667E-01  0.0000E+00      -1  -0.187E-02   20.00
  92   -91.0000     -77.048 0.2642   0.7655E-01  0.1128E-02 -0.4962E-01  0.0000E+00      -1  -0.199E-02   20.00
  93   -92.0000     -76.712 0.2645   0.7723E-01  0.1133E-02 -0.5261E-01  0.0000E+00      -1  -0.211E-02   20.00
  94   -93.0000     -76.410 0.2648   0.7785E-01  0.1137E-02 -0.5562E-01  0.0000E+00      -1  -0.223E-02   20.00
  95   -94.0000     -76.141 0.2651   0.7840E-01  0.1141E-02 -0.5867E-01  0.0000E+00      -1  -0.235E-02   20.00
  96   -95.0000     -75.907 0.2653   0.7887E-01  0.1144E-02 -0.6180E-01  0.0000E+00      -1  -0.248E-02   20.00
  97   -96.0000     -75.709 0.2655   0.7927E-01  0.1147E-02 -0.6529E-01  0.0000E+00      -1  -0.262E-02   20.00
  98   -97.0000     -75.553 0.2657   0.7986E-01  0.1150E-02 -0.6913E-01  0.0000E+00      -1  -0.277E-02   20.00
  99   -98.0000     -75.440 0.2659   0.8041E-01  0.1153E-02 -0.7303E-01  0.0000E+00      -1  -0.293E-02   20.00
 100   -99.0000     -75.371 0.2660   0.8075E-01  0.1154E-02 -0.7692E-01  0.0000E+00      -1  -0.308E-02   20.00
 101  -100.0000     -75.347 0.2660   0.8086E-01  0.1155E-02 -0.7887E-01  0.0000E+00      -1  -0.316E-02   20.00
end


 Time:        4.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000 -100000.000 0.0816   0.2606E-11  0.2010E-07  0.1730E-01  0.0000E+00      -1   0.693E-03   20.00
   2    -1.0000   -3100.437 0.1031   0.3570E-06  0.4550E-05  0.1715E-01  0.0000E+00      -1   0.687E-03   20.00
   3    -2.0000   -1021.352 0.1249   0.1601E-04  0.2589E-04  0.1655E-01  0.0000E+00      -1   0.663E-03   20.00
   4    -3.0000    -657.634 0.1380   0.7270E-04  0.5151E-04  0.1545E-01  0.0000E+00      -1   0.619E-03   20.00
   5    -4.0000    -526.608 0.1459   0.1551E-03  0.7268E-04  0.1415E-01  0.0000E+00      -1   0.567E-03   20.00
   6    -5.0000    -458.735 0.1512   0.2482E-03  0.8971E-04  0.1283E-01  0.0000E+00      -1   0.514E-03   20.00
   7    -6.0000    -416.442 0.1553   0.3416E-03  0.1041E-03  0.1171E-01  0.0000E+00      -1   0.469E-03   20.00
   8    -7.0000    -385.541 0.1582   0.4099E-03  0.1146E-03  0.1080E-01  0.0000E+00      -1   0.433E-03   20.00
   9    -8.0000    -362.863 0.1613   0.5466E-03  0.1284E-03  0.1009E-01  0.0000E+00      -1   0.404E-03   20.00
  10    -9.0000    -345.501 0.1637   0.6518E-03  0.1389E-03  0.9635E-02  0.0000E+00      -1   0.386E-03   20.00
